"","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)","NA","NA","NA","NA"
"57",100,10,9,TRUE,0.619444444444444,0.573888888888889,0.597777777777778,0.597777777777778,0.613333333333333,0.613333333333333,0.477777777777778,0.477777777777778,0.524444444444444,0.524444444444444,0.4975,0.4975,0.615,0.607777777777778,0.776666666666667,0.651388888888889,0.815833333333333,0.617222222222222,0.766666666666667,0.6025,0.616944444444445,0.630833333333333,NA,0.861111111111111,0.861111111111111,0.875,0.875,0.882777777777778,0.882777777777778
"58",500,10,9,TRUE,0.6375,0.585204081632653,0.645510204081633,0.645510204081633,0.654285714285714,0.654285714285714,0.510714285714286,0.510714285714286,0.641224489795918,0.641224489795918,0.507244897959184,0.507244897959184,0.644387755102041,0.63530612244898,0.809387755102041,0.733163265306122,0.864081632653061,0.64030612244898,0.807244897959184,0.631530612244898,0.637040816326531,0.665510204081633,NA,0.918673469387755,0.918673469387755,0.933979591836735,0.933979591836735,0.938877551020408,0.938877551020408
"59",1000,10,9,TRUE,0.611439393939394,0.551060606060606,0.628787878787879,0.628787878787879,0.632121212121212,0.632121212121212,0.538585858585859,0.538585858585859,0.685050505050505,0.685050505050505,0.511313131313131,0.511313131313131,0.605151515151515,0.607272727272727,0.812777777777778,0.73020202020202,0.865505050505051,0.607272727272727,0.803888888888889,0.60979797979798,0.607828282828283,0.629040404040404,NA,0.917777777777778,0.917777777777778,0.923282828282828,0.923282828282828,0.92469696969697,0.92469696969697
"60",2000,10,9,TRUE,0.641645728643216,0.567110552763819,0.658140703517588,0.658140703517588,0.654095477386935,0.654095477386935,0.626507537688442,0.626507537688442,0.733417085427136,0.733417085427136,0.532110552763819,0.532110552763819,0.621482412060302,0.614773869346734,0.808354271356784,0.764396984924623,0.879371859296482,0.614371859296482,0.81927135678392,0.629020100502513,0.622462311557789,0.648592964824121,NA,0.941733668341709,0.941733668341709,0.949949748743719,0.949949748743719,0.953643216080402,0.953643216080402
"61",100,1,11,TRUE,0.656565656565657,0.52020202020202,0.601010101010101,0.601010101010101,0.606060606060606,0.606060606060606,0.252525252525253,0.252525252525253,0.335858585858586,0.335858585858586,0.303030303030303,0.303030303030303,0.611111111111111,0.626262626262626,0.944444444444444,0.828282828282828,0.96969696969697,0.595959595959596,0.888888888888889,0.641414141414141,0.606060606060606,0.621212121212121,NA,1,1,1,1,1,1
"62",500,1,11,TRUE,0.709418837675351,0.67935871743487,0.753507014028056,0.753507014028056,0.781563126252505,0.781563126252505,0.399799599198397,0.399799599198397,0.632264529058116,0.632264529058116,0.377755511022044,0.377755511022044,0.744488977955912,0.751503006012024,0.940881763527054,0.866733466933868,0.987975951903808,0.74749498997996,0.979959919839679,0.727454909819639,0.745490981963928,0.769539078156313,NA,1,1,1,1,1,1
"63",1000,1,11,TRUE,0.621871871871872,0.553553553553554,0.654154154154154,0.654154154154154,0.679179179179179,0.679179179179179,0.362362362362362,0.362362362362362,0.58008008008008,0.58008008008008,0.362362362362362,0.362362362362362,0.626626626626627,0.646646646646647,0.965965965965966,0.845345345345345,0.995495495495496,0.601601601601602,0.978478478478479,0.631631631631632,0.628128128128128,0.632632632632633,NA,1,1,1,1,1,1
"64",2000,1,11,TRUE,0.705977988994497,0.622061030515258,0.697098549274637,0.697098549274637,0.702101050525263,0.702101050525263,0.440970485242621,0.440970485242621,0.743371685842921,0.743371685842921,0.3951975987994,0.3951975987994,0.643821910955478,0.64232116058029,0.962231115557779,0.894947473736868,0.991995997999,0.631565782891446,0.978739369684842,0.633066533266633,0.66408204102051,0.680840420210105,NA,1,1,1,1,1,1
"65",100,5,11,TRUE,0.608421052631579,0.542105263157895,0.583157894736842,0.583157894736842,0.603157894736842,0.603157894736842,0.384210526315789,0.384210526315789,0.458947368421053,0.458947368421053,0.431578947368421,0.431578947368421,0.608947368421053,0.610526315789474,0.82,0.782105263157895,0.861052631578947,0.605263157894737,0.789473684210526,0.609473684210526,0.603157894736842,0.633684210526316,NA,0.949473684210526,0.949473684210526,0.961052631578947,0.961052631578947,0.963157894736842,0.963157894736842
"66",500,5,11,TRUE,0.657272727272727,0.583636363636364,0.634949494949495,0.634949494949495,0.645858585858586,0.645858585858586,0.395151515151515,0.395151515151515,0.568888888888889,0.568888888888889,0.416565656565657,0.416565656565657,0.645656565656566,0.641010101010101,0.834343434343434,0.784848484848485,0.894343434343434,0.632727272727273,0.841010101010101,0.634747474747475,0.641818181818182,0.657171717171717,NA,0.987474747474748,0.987474747474748,0.993939393939394,0.993939393939394,0.992929292929293,0.992929292929293
"67",1000,5,11,TRUE,0.643467336683417,0.565527638190955,0.634673366834171,0.634673366834171,0.643517587939699,0.643517587939699,0.426030150753769,0.426030150753769,0.598291457286432,0.598291457286432,0.426030150753769,0.426030150753769,0.614773869346734,0.621909547738693,0.858793969849246,0.780653266331658,0.916884422110553,0.611356783919598,0.845527638190955,0.614070351758794,0.613266331658291,0.637185929648241,NA,0.991356783919598,0.991356783919598,0.992964824120603,0.992964824120603,0.993065326633166,0.993065326633166
"68",2000,5,11,TRUE,0.659699248120301,0.567418546365915,0.660601503759399,0.660601503759399,0.664461152882206,0.664461152882206,0.482857142857143,0.482857142857143,0.689072681704261,0.689072681704261,0.444461152882206,0.444461152882206,0.621604010025063,0.632431077694236,0.861503759398496,0.764160401002506,0.922907268170426,0.614786967418546,0.860200501253133,0.633233082706767,0.633132832080201,0.656691729323308,NA,0.994085213032581,0.994085213032581,0.996842105263158,0.996842105263158,0.995538847117794,0.995538847117794
"69",100,10,11,TRUE,0.608055555555556,0.56,0.592777777777778,0.592777777777778,0.600555555555556,0.600555555555556,0.445,0.445,0.484166666666667,0.484166666666667,0.470277777777778,0.470277777777778,0.595,0.5975,0.788888888888889,0.709444444444444,0.826666666666667,0.613333333333333,0.762777777777778,0.603333333333333,0.598888888888889,0.601944444444444,NA,0.917222222222222,0.917222222222222,0.926666666666667,0.926666666666667,0.925555555555556,0.925555555555556
"70",500,10,11,TRUE,0.650051020408163,0.573469387755102,0.625612244897959,0.625612244897959,0.640102040816326,0.640102040816326,0.430816326530612,0.430816326530612,0.583979591836735,0.583979591836735,0.440204081632653,0.440204081632653,0.626020408163265,0.627959183673469,0.81734693877551,0.766938775510204,0.894081632653061,0.621530612244898,0.831122448979592,0.625714285714286,0.632448979591837,0.636530612244898,NA,0.96469387755102,0.96469387755102,0.973979591836735,0.973979591836735,0.968877551020408,0.968877551020408
"71",1000,10,11,TRUE,0.64050505050505,0.566919191919192,0.622878787878788,0.622878787878788,0.628939393939394,0.628939393939394,0.447373737373737,0.447373737373737,0.632146464646465,0.632146464646465,0.447373737373737,0.447373737373737,0.614949494949495,0.611262626262626,0.831414141414141,0.753484848484848,0.904747474747475,0.603535353535353,0.835808080808081,0.607878787878788,0.607474747474748,0.633434343434343,NA,0.96469696969697,0.96469696969697,0.973787878787879,0.973787878787879,0.973888888888889,0.973888888888889
"72",2000,10,11,TRUE,0.649623115577889,0.589974874371859,0.67394472361809,0.67394472361809,0.676708542713568,0.676708542713568,0.501582914572864,0.501582914572864,0.709221105527638,0.709221105527638,0.465502512562814,0.465502512562814,0.641984924623116,0.641959798994975,0.828040201005025,0.758040201005025,0.909572864321608,0.637788944723618,0.865276381909548,0.634974874371859,0.636306532663317,0.663065326633166,NA,0.972386934673367,0.972386934673367,0.979974874371859,0.979974874371859,0.981356783919598,0.981356783919598
"73",100,1,17,TRUE,0.666666666666667,0.631313131313131,0.666666666666667,0.666666666666667,0.661616161616162,0.661616161616162,0.121212121212121,0.121212121212121,0.363636363636364,0.363636363636364,0.353535353535354,0.353535353535354,0.666666666666667,0.671717171717172,0.944444444444444,0.878787878787879,0.97979797979798,0.666666666666667,0.929292929292929,0.686868686868687,0.681818181818182,0.707070707070707,NA,NA,NA,NA,NA,NA,NA
"74",500,1,17,TRUE,0.679859719438878,0.594188376753507,0.62124248496994,0.62124248496994,0.625250501002004,0.625250501002004,0.269539078156313,0.269539078156313,0.326653306613226,0.326653306613226,0.321643286573146,0.321643286573146,0.607214428857715,0.64128256513026,0.934869739478958,0.829659318637274,0.99498997995992,0.614228456913828,0.965931863727455,0.618236472945892,0.628256513026052,0.646292585170341,NA,1,1,1,1,1,1
"75",1000,1,17,TRUE,0.682182182182182,0.560560560560561,0.681181181181181,0.681181181181181,0.695695695695696,0.695695695695696,0.285285285285285,0.285285285285285,0.352352352352352,0.352352352352352,0.301301301301301,0.301301301301301,0.65965965965966,0.655655655655656,0.922922922922923,0.877377377377377,0.991991991991992,0.654154154154154,0.96996996996997,0.657657657657658,0.654154154154154,0.689189189189189,NA,1,1,1,1,1,1
"76",2000,1,17,TRUE,0.717983991995998,0.564782391195598,0.673586793396698,0.673586793396698,0.67783891945973,0.67783891945973,0.268884442221111,0.268884442221111,0.430965482741371,0.430965482741371,0.25687843921961,0.25687843921961,0.647323661830915,0.627813906953477,0.929964982491246,0.850675337668834,0.997748874437219,0.617058529264632,0.980740370185093,0.616308154077039,0.601300650325163,0.664582291145573,NA,1,1,1,1,1,1
"77",100,5,17,TRUE,0.631578947368421,0.575789473684211,0.597894736842105,0.597894736842105,0.612631578947368,0.612631578947368,0.277894736842105,0.277894736842105,0.435263157894737,0.435263157894737,0.409473684210526,0.409473684210526,0.628421052631579,0.609473684210526,0.832631578947368,0.726315789473684,0.877368421052632,0.60421052631579,0.806315789473684,0.622631578947368,0.613684210526316,0.611578947368421,NA,NA,NA,NA,NA,NA,NA
"78",500,5,17,TRUE,0.651212121212121,0.577979797979798,0.617777777777778,0.617777777777778,0.627474747474748,0.627474747474748,0.336565656565657,0.336565656565657,0.434949494949495,0.434949494949495,0.352727272727273,0.352727272727273,0.61050505050505,0.620808080808081,0.863232323232323,0.786060606060606,0.965252525252525,0.616969696969697,0.911919191919192,0.635757575757576,0.634343434343434,0.635959595959596,NA,1,1,1,1,1,1
"79",1000,5,17,TRUE,0.627989949748744,0.547939698492462,0.584422110552764,0.584422110552764,0.590954773869347,0.590954773869347,0.310251256281407,0.310251256281407,0.42964824120603,0.42964824120603,0.318894472361809,0.318894472361809,0.583517587939699,0.577386934673367,0.885125628140704,0.784221105527638,0.962613065326633,0.572361809045226,0.888743718592965,0.569447236180905,0.577889447236181,0.591055276381909,NA,1,1,1,1,1,1
"80",2000,5,17,TRUE,0.662581453634085,0.558145363408521,0.630275689223058,0.630275689223058,0.632832080200501,0.632832080200501,0.31047619047619,0.31047619047619,0.484511278195489,0.484511278195489,0.329974937343358,0.329974937343358,0.606616541353383,0.600300751879699,0.867869674185464,0.79874686716792,0.970526315789474,0.603609022556391,0.906666666666667,0.606015037593985,0.605814536340852,0.621503759398496,NA,1,1,1,1,1,1
"81",100,10,17,TRUE,0.616666666666667,0.541666666666667,0.571111111111111,0.571111111111111,0.581111111111111,0.581111111111111,0.328333333333333,0.328333333333333,0.441666666666667,0.441666666666667,0.428888888888889,0.428888888888889,0.581388888888889,0.586388888888889,0.795833333333333,0.711666666666667,0.868611111111111,0.583888888888889,0.787777777777778,0.584722222222222,0.596666666666667,0.582777777777778,NA,NA,NA,NA,NA,NA,NA
"82",500,10,17,TRUE,0.615204081632653,0.572551020408163,0.612551020408163,0.612551020408163,0.62,0.62,0.337551020408163,0.337551020408163,0.429795918367347,0.429795918367347,0.37030612244898,0.37030612244898,0.618367346938775,0.608163265306122,0.856734693877551,0.786938775510204,0.946530612244898,0.608673469387755,0.858775510204082,0.607959183673469,0.607448979591837,0.63,NA,0.999591836734694,0.999591836734694,0.999795918367347,0.999795918367347,0.999591836734694,0.999591836734694
"83",1000,10,17,TRUE,0.635681818181818,0.569090909090909,0.621313131313131,0.621313131313131,0.627777777777778,0.627777777777778,0.351212121212121,0.351212121212121,0.467929292929293,0.467929292929293,0.359191919191919,0.359191919191919,0.607929292929293,0.607626262626263,0.846666666666667,0.769292929292929,0.950252525252525,0.604949494949495,0.875,0.610858585858586,0.616161616161616,0.624040404040404,NA,0.999848484848485,0.999848484848485,0.99989898989899,0.99989898989899,0.999848484848485,0.999848484848485
"84",2000,10,17,TRUE,0.650904522613065,0.572286432160804,0.63391959798995,0.63391959798995,0.636507537688442,0.636507537688442,0.332085427135678,0.332085427135678,0.517286432160804,0.517286432160804,0.343492462311558,0.343492462311558,0.615628140703518,0.609120603015075,0.863165829145729,0.79429648241206,0.957989949748744,0.607939698492462,0.884798994974874,0.614522613065327,0.60929648241206,0.631733668341709,NA,0.999899497487437,0.999899497487437,0.999974874371859,0.999974874371859,0.999949748743719,0.999949748743719
"85",100,1,2,FALSE,0.686868686868687,0.686868686868687,0.611111111111111,0.611111111111111,0.671717171717172,0.671717171717172,0.606060606060606,0.606060606060606,0.446969696969697,0.446969696969697,0.525252525252525,0.525252525252525,0.570707070707071,0.626262626262626,0.5,0.5,NA,0.702020202020202,NA,0.565656565656566,0.590909090909091,0.621212121212121,0.686868686868687,0.686868686868687,0.686868686868687,0.686868686868687,0.686868686868687,0.686868686868687,0.686868686868687
"86",500,1,2,FALSE,0.713426853707415,0.713426853707415,0.713426853707415,0.713426853707415,0.670340681362726,0.670340681362726,0.501002004008016,0.501002004008016,0.57064128256513,0.57064128256513,0.705410821643287,0.705410821643287,0.715430861723447,0.741482965931864,0.5,0.5,NA,0.685370741482966,NA,0.691382765531062,0.673346693386774,0.695390781563126,0.713426853707415,0.713426853707415,0.713426853707415,0.713426853707415,0.713426853707415,0.713426853707415,0.713426853707415
"87",1000,1,2,FALSE,0.570570570570571,0.576076076076076,0.583583583583584,0.583583583583584,0.576576576576577,0.576576576576577,0.492992992992993,0.492992992992993,0.51976976976977,0.51976976976977,0.544294294294294,0.544294294294294,0.608608608608609,0.538038038038038,0.5,0.5,NA,0.544794794794795,NA,0.554054054054054,0.646146146146146,0.516016016016016,0.575075075075075,0.575075075075075,0.575075075075075,0.575075075075075,0.575075075075075,0.575075075075075,0.575075075075075
"88",2000,1,2,FALSE,0.72736368184092,0.728114057028514,0.704602301150575,0.704602301150575,0.726613306653327,0.726613306653327,0.440220110055027,0.440220110055027,0.468734367183592,0.468734367183592,0.640945472736368,0.640945472736368,0.568534267133567,0.688094047023512,0.5,0.5,NA,0.703726863431716,NA,0.660330165082541,0.67983991995998,0.670585292646323,0.728864432216108,0.728114057028514,0.728114057028514,0.728114057028514,0.728114057028514,0.728114057028514,0.728114057028514
"89",100,5,2,FALSE,0.572631578947368,0.571578947368421,0.588947368421053,0.588947368421053,0.588421052631579,0.588421052631579,0.521052631578947,0.521052631578947,0.527368421052632,0.527368421052632,0.547368421052632,0.547368421052632,0.543684210526316,0.562631578947368,0.5,0.5,NA,0.577368421052632,NA,0.556842105263158,0.565789473684211,0.572631578947368,0.571578947368421,0.572631578947368,0.572631578947368,0.572631578947368,0.572631578947368,0.572631578947368,0.572631578947368
"90",500,5,2,FALSE,0.608080808080808,0.608282828282828,0.607272727272727,0.607272727272727,0.611111111111111,0.611111111111111,0.505555555555556,0.505555555555556,0.481313131313131,0.481313131313131,0.576565656565657,0.576565656565657,0.580606060606061,0.60949494949495,0.5,0.5,NA,0.616666666666667,NA,0.60969696969697,0.587878787878788,0.617979797979798,0.608686868686869,0.608484848484849,0.608484848484849,0.608484848484849,0.608484848484849,0.608484848484849,0.608484848484849
"91",1000,5,2,FALSE,0.629748743718593,0.629949748743719,0.63678391959799,0.63678391959799,0.635979899497487,0.635979899497487,0.521306532663317,0.521306532663317,0.490603015075377,0.490603015075377,0.582562814070352,0.582562814070352,0.605326633165829,0.606030150753769,0.5,0.5,NA,0.649849246231156,NA,0.609145728643216,0.588140703517588,0.592462311557789,0.630050251256281,0.630150753768844,0.630150753768844,0.630150753768844,0.630150753768844,0.630150753768844,0.630150753768844
"92",2000,5,2,FALSE,0.569899749373434,0.569824561403509,0.574035087719298,0.574035087719298,0.571177944862155,0.571177944862155,0.453934837092732,0.453934837092732,0.463558897243108,0.463558897243108,0.562330827067669,0.562330827067669,0.581704260651629,0.581303258145363,0.5,0.5,NA,0.576315789473684,NA,0.569473684210526,0.54952380952381,0.583007518796993,0.569824561403509,0.569924812030075,0.569924812030075,0.569924812030075,0.569924812030075,0.569924812030075,0.569924812030075
"93",100,10,2,FALSE,0.586111111111111,0.586111111111111,0.582777777777778,0.582777777777778,0.586111111111111,0.586111111111111,0.498611111111111,0.498611111111111,0.505277777777778,0.505277777777778,0.526388888888889,0.526388888888889,0.576388888888889,0.561944444444444,0.5,0.5,NA,0.579166666666667,NA,0.59,0.574722222222222,0.576111111111111,0.585555555555556,0.584444444444445,0.584444444444445,0.584444444444445,0.584444444444445,0.584444444444445,0.584444444444445
"94",500,10,2,FALSE,0.581173469387755,0.581632653061224,0.589897959183673,0.589897959183673,0.572755102040816,0.572755102040816,0.513979591836735,0.513979591836735,0.487857142857143,0.487857142857143,0.546632653061224,0.546632653061224,0.586224489795918,0.560918367346939,0.5,0.5,NA,0.569438775510204,NA,0.575408163265306,0.58234693877551,0.582448979591837,0.581734693877551,0.581530612244898,0.581530612244898,0.581530612244898,0.581530612244898,0.581530612244898,0.581530612244898
"95",1000,10,2,FALSE,0.579065656565657,0.579343434343434,0.566313131313131,0.566313131313131,0.579090909090909,0.579090909090909,0.491590909090909,0.491590909090909,0.459974747474747,0.459974747474747,0.575025252525253,0.575025252525253,0.564343434343434,0.578232323232323,0.5,0.5,NA,0.574393939393939,NA,0.569393939393939,0.560656565656566,0.568585858585859,0.579343434343434,0.579040404040404,0.579040404040404,0.579040404040404,0.579040404040404,0.579040404040404,0.579040404040404
"96",2000,10,2,FALSE,0.594020100502513,0.595577889447236,0.607236180904523,0.607236180904523,0.596005025125628,0.596005025125628,0.466884422110553,0.466884422110553,0.465464824120603,0.465464824120603,0.56679648241206,0.56679648241206,0.599246231155779,0.59786432160804,0.5,0.5,NA,0.589522613065327,NA,0.598969849246231,0.61143216080402,0.600477386934673,0.595577889447236,0.595552763819095,0.595552763819095,0.595552763819095,0.595552763819095,0.595552763819095,0.595552763819095
"97",100,1,3,FALSE,0.661616161616162,0.651515151515152,0.681818181818182,0.681818181818182,0.686868686868687,0.686868686868687,0.646464646464647,0.646464646464647,0.621212121212121,0.621212121212121,0.707070707070707,0.707070707070707,0.691919191919192,0.659090909090909,0.664141414141414,0.646464646464646,0.712121212121212,0.676767676767677,0.691919191919192,0.691919191919192,0.651515151515152,0.78030303030303,NA,0.808080808080808,0.808080808080808,0.828282828282828,0.828282828282828,0.833333333333333,0.833333333333333
"98",500,1,3,FALSE,0.62625250501002,0.632264529058116,0.75250501002004,0.75250501002004,0.735470941883767,0.735470941883767,0.678356713426854,0.678356713426854,0.678356713426854,0.678356713426854,0.748496993987976,0.748496993987976,0.710420841683367,0.683366733466934,0.670340681362726,0.698396793587174,0.832665330661323,0.732464929859719,0.773547094188377,0.723446893787575,0.695390781563126,0.769539078156313,NA,0.869739478957916,0.869739478957916,0.864729458917836,0.864729458917836,0.871743486973948,0.871743486973948
"99",1000,1,3,FALSE,0.648648648648649,0.72022022022022,0.783283283283283,0.783283283283283,0.8003003003003,0.8003003003003,0.796796796796797,0.796796796796797,0.796796796796797,0.796796796796797,0.839339339339339,0.839339339339339,0.782782782782783,0.801801801801802,0.827327327327327,0.664164164164164,0.872872872872873,0.800800800800801,0.8003003003003,0.75025025025025,0.762762762762763,0.745745745745746,NA,0.798298298298298,0.798298298298298,0.820820820820821,0.820820820820821,0.792792792792793,0.792792792792793
"100",2000,1,3,FALSE,0.641320660330165,0.683091545772886,0.755127563781891,0.755127563781891,0.755627813906953,0.755627813906953,0.702101050525263,0.702101050525263,0.702101050525263,0.702101050525263,0.776138069034517,0.776138069034517,0.716358179089545,0.729864932466233,0.866433216608304,0.675337668834417,0.836918459229615,0.753626813406703,0.831165582791396,0.683341670835418,0.766133066533267,0.762381190595298,NA,0.798649324662331,0.798649324662331,0.798649324662331,0.798649324662331,0.78664332166083,0.78664332166083
"101",100,5,3,FALSE,0.574736842105263,0.591578947368421,0.615789473684211,0.615789473684211,0.62,0.62,0.571052631578947,0.571052631578947,0.585789473684211,0.585789473684211,0.593684210526316,0.593684210526316,0.609473684210526,0.657368421052632,0.634210526315789,0.573684210526316,0.642105263157895,0.621578947368421,0.625263157894737,0.611578947368421,0.607368421052632,0.607368421052632,NA,0.657894736842105,0.657894736842105,0.664210526315789,0.664210526315789,0.647368421052632,0.647368421052632
"102",500,5,3,FALSE,0.532727272727273,0.594343434343434,0.621818181818182,0.621818181818182,0.61010101010101,0.61010101010101,0.603636363636364,0.603636363636364,0.603636363636364,0.603636363636364,0.618888888888889,0.618888888888889,0.607070707070707,0.602424242424242,0.632727272727273,0.555252525252525,0.646666666666667,0.606262626262626,0.621616161616162,0.616363636363636,0.606464646464646,0.613939393939394,NA,0.634141414141414,0.634141414141414,0.633131313131313,0.633131313131313,0.626666666666667,0.626666666666667
"103",1000,5,3,FALSE,0.574170854271357,0.623316582914573,0.694874371859296,0.694874371859296,0.68964824120603,0.68964824120603,0.647638190954774,0.647638190954774,0.647638190954774,0.647638190954774,0.695778894472362,0.695778894472362,0.658090452261306,0.663015075376884,0.708040201005025,0.593668341708543,0.71321608040201,0.666030150753769,0.697085427135678,0.654824120603015,0.666683417085427,0.637889447236181,NA,0.706834170854271,0.706834170854271,0.718994974874372,0.718994974874372,0.709849246231156,0.709849246231156
"104",2000,5,3,FALSE,0.55280701754386,0.581553884711779,0.629674185463659,0.629674185463659,0.622205513784461,0.622205513784461,0.633533834586466,0.633533834586466,0.633533834586466,0.633533834586466,0.659774436090226,0.659774436090226,0.621303258145363,0.6,0.643408521303258,0.596140350877193,0.653032581453634,0.612581453634085,0.642155388471178,0.604711779448622,0.62796992481203,0.622456140350877,NA,0.651428571428571,0.651428571428571,0.661152882205514,0.661152882205514,0.67719298245614,0.67719298245614
"105",100,10,3,FALSE,0.581111111111111,0.582777777777778,0.621111111111111,0.621111111111111,0.616111111111111,0.616111111111111,0.606111111111111,0.606111111111111,0.605,0.605,0.6,0.6,0.612222222222222,0.618333333333333,0.644444444444444,0.569722222222222,0.65,0.612222222222222,0.631666666666667,0.61,0.61,0.604166666666667,NA,0.636666666666667,0.636666666666667,0.642222222222222,0.642222222222222,0.632777777777778,0.632777777777778
"106",500,10,3,FALSE,0.550204081632653,0.603571428571429,0.653469387755102,0.653469387755102,0.649081632653061,0.649081632653061,0.636224489795918,0.636224489795918,0.636224489795918,0.636224489795918,0.633367346938775,0.633367346938775,0.628979591836735,0.630969387755102,0.666836734693877,0.582551020408163,0.676530612244898,0.636224489795918,0.651530612244898,0.623775510204082,0.635,0.61530612244898,NA,0.65530612244898,0.65530612244898,0.659081632653061,0.659081632653061,0.663163265306122,0.663163265306122
"107",1000,10,3,FALSE,0.571489898989899,0.581969696969697,0.631515151515151,0.631515151515151,0.625555555555556,0.625555555555556,0.648964646464646,0.648964646464646,0.648964646464646,0.648964646464646,0.636439393939394,0.636439393939394,0.604646464646465,0.620883838383838,0.659393939393939,0.586010101010101,0.668030303030303,0.633232323232323,0.645757575757576,0.615429292929293,0.602676767676768,0.620353535353535,NA,0.650454545454545,0.650454545454545,0.652020202020202,0.652020202020202,0.651919191919192,0.651919191919192
"108",2000,10,3,FALSE,0.578706030150754,0.573542713567839,0.621507537688442,0.621507537688442,0.612185929648241,0.612185929648241,0.631884422110553,0.631884422110553,0.631884422110553,0.631884422110553,0.65001256281407,0.65001256281407,0.597663316582915,0.605979899497487,0.633844221105528,0.594949748743719,0.650100502512563,0.607110552763819,0.62394472361809,0.611030150753769,0.623090452261307,0.604773869346734,NA,0.624447236180904,0.624447236180904,0.634170854271357,0.634170854271357,0.63105527638191,0.63105527638191
"109",100,1,5,FALSE,0.671717171717172,0.545454545454545,0.631313131313131,0.631313131313131,0.626262626262626,0.626262626262626,0.601010101010101,0.601010101010101,0.606060606060606,0.606060606060606,0.545454545454545,0.545454545454545,0.646464646464647,0.666666666666667,0.838383838383838,0.737373737373737,0.878787878787879,0.651515151515152,0.818181818181818,0.686868686868687,0.656565656565657,0.691919191919192,NA,0.954545454545455,0.954545454545455,0.964646464646465,0.964646464646465,0.96969696969697,0.96969696969697
"110",500,1,5,FALSE,0.653306613226453,0.659318637274549,0.791583166332665,0.791583166332665,0.781563126252505,0.781563126252505,0.741482965931864,0.741482965931864,0.740480961923848,0.740480961923848,0.770541082164329,0.770541082164329,0.718436873747495,0.751503006012024,0.910821643286573,0.794589178356713,0.93687374749499,0.7625250501002,0.912825651302605,0.744488977955912,0.771543086172345,0.799599198396794,NA,0.991983967935872,0.991983967935872,0.992985971943888,0.992985971943888,0.992985971943888,0.992985971943888
"111",1000,1,5,FALSE,0.75975975975976,0.721721721721722,0.825825825825826,0.825825825825826,0.803303303303303,0.803303303303303,0.870870870870871,0.870870870870871,0.883883883883884,0.883883883883884,0.830830830830831,0.830830830830831,0.794294294294294,0.797297297297297,0.883383383383383,0.848848848848849,0.964964964964965,0.811811811811812,0.940940940940941,0.765265265265265,0.776776776776777,0.813313313313313,NA,0.986986986986987,0.986986986986987,0.990490490490491,0.990490490490491,0.993993993993994,0.993993993993994
"112",2000,1,5,FALSE,0.693221610805403,0.655327663831916,0.829414707353677,0.829414707353677,0.794147073536768,0.794147073536768,0.900700350175088,0.900700350175088,0.891195597798899,0.891195597798899,0.878189094547274,0.878189094547274,0.666583291645823,0.696848424212106,0.93471735867934,0.7943971985993,0.95447723861931,0.754377188594297,0.932966483241621,0.728364182091046,0.720860430215108,0.761880940470235,NA,0.993746873436718,0.993746873436718,0.995747873936969,0.995747873936969,0.996748374187093,0.996748374187093
"113",100,5,5,FALSE,0.634736842105263,0.626315789473684,0.658947368421053,0.658947368421053,0.656842105263158,0.656842105263158,0.582105263157895,0.582105263157895,0.626315789473684,0.626315789473684,0.58,0.58,0.648421052631579,0.648947368421053,0.763684210526316,0.670526315789474,0.772105263157895,0.660526315789474,0.732631578947368,0.642631578947368,0.647368421052632,0.669473684210526,NA,0.774736842105263,0.774736842105263,0.783157894736842,0.783157894736842,0.794736842105263,0.794736842105263
"114",500,5,5,FALSE,0.60030303030303,0.566666666666667,0.66040404040404,0.66040404040404,0.643232323232323,0.643232323232323,0.658181818181818,0.658181818181818,0.675959595959596,0.675959595959596,0.598787878787879,0.598787878787879,0.615151515151515,0.622828282828283,0.718585858585859,0.704242424242424,0.766464646464647,0.625656565656566,0.711717171717172,0.624242424242424,0.611919191919192,0.643434343434343,NA,0.779191919191919,0.779191919191919,0.798181818181818,0.798181818181818,0.807474747474747,0.807474747474747
