"","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)","NA","NA","NA","NA"
"55",1000,5,9,TRUE,0.668793969849246,0.590753768844221,0.674874371859296,0.674874371859296,0.676683417085427,0.676683417085427,0.579497487437186,0.579497487437186,0.694572864321608,0.694572864321608,0.518592964824121,0.518592964824121,0.654773869346734,0.652160804020101,0.826532663316583,0.760150753768844,0.895879396984925,0.648241206030151,0.836482412060301,0.647437185929648,0.63929648241206,0.667437185929648,NA,0.978291457286432,0.978291457286432,0.983819095477387,0.983819095477387,0.984321608040201,0.984321608040201
"56",2000,5,9,TRUE,0.63952380952381,0.569423558897243,0.664411027568922,0.664411027568922,0.662556390977444,0.662556390977444,0.630726817042607,0.630726817042607,0.729473684210526,0.729473684210526,0.510025062656642,0.510025062656642,0.625413533834587,0.625363408521303,0.827919799498747,0.758295739348371,0.890927318295739,0.617443609022556,0.831328320802005,0.625012531328321,0.627869674185464,0.645062656641604,NA,0.982255639097744,0.982255639097744,0.988571428571429,0.988571428571429,0.98922305764411,0.98922305764411
"57",100,10,9,TRUE,0.607777777777778,0.558333333333333,0.583333333333333,0.583333333333333,0.600555555555556,0.600555555555556,0.471111111111111,0.471111111111111,0.518333333333333,0.518333333333333,0.489444444444444,0.489444444444444,0.6,0.595277777777778,0.770555555555556,0.669166666666667,0.8125,0.602777777777778,0.755555555555556,0.596944444444444,0.593888888888889,0.610833333333333,NA,0.863888888888889,0.863888888888889,0.879444444444444,0.879444444444444,0.878888888888889,0.878888888888889
"58",500,10,9,TRUE,0.632551020408163,0.575918367346939,0.63765306122449,0.63765306122449,0.64734693877551,0.64734693877551,0.508673469387755,0.508673469387755,0.636632653061225,0.636632653061225,0.500714285714286,0.500714285714286,0.633571428571429,0.631428571428571,0.809948979591837,0.733163265306122,0.864591836734694,0.629285714285714,0.805918367346939,0.627244897959184,0.632448979591837,0.657142857142857,NA,0.912755102040816,0.912755102040816,0.925918367346939,0.925918367346939,0.930510204081633,0.930510204081633
"59",1000,10,9,TRUE,0.621489898989899,0.579646464646465,0.649090909090909,0.649090909090909,0.653686868686869,0.653686868686869,0.56030303030303,0.56030303030303,0.695328282828283,0.695328282828283,0.515959595959596,0.515959595959596,0.62550505050505,0.625151515151515,0.812727272727273,0.733484848484848,0.863434343434343,0.617121212121212,0.806565656565656,0.620353535353535,0.622020202020202,0.651616161616162,NA,0.922979797979798,0.922979797979798,0.931717171717172,0.931717171717172,0.928787878787879,0.928787878787879
"60",2000,10,9,TRUE,0.643982412060301,0.569246231155779,0.658140703517588,0.658140703517588,0.654095477386935,0.654095477386935,0.628793969849246,0.628793969849246,0.736658291457286,0.736658291457286,0.52891959798995,0.52891959798995,0.624874371859297,0.621708542713568,0.823040201005025,0.769045226130653,0.876331658291457,0.613517587939698,0.823819095477387,0.622587939698492,0.626281407035176,0.645502512562814,NA,0.936155778894472,0.936155778894472,0.946407035175879,0.946407035175879,0.944547738693467,0.944547738693467
"61",100,1,11,TRUE,0.681818181818182,0.53030303030303,0.580808080808081,0.580808080808081,0.621212121212121,0.621212121212121,0.277777777777778,0.277777777777778,0.373737373737374,0.373737373737374,0.308080808080808,0.308080808080808,0.616161616161616,0.616161616161616,0.924242424242424,0.818181818181818,0.95959595959596,0.606060606060606,0.878787878787879,0.641414141414141,0.616161616161616,0.626262626262626,NA,1,1,1,1,1,1
"62",500,1,11,TRUE,0.720440881763527,0.634268537074148,0.722444889779559,0.722444889779559,0.74749498997996,0.74749498997996,0.372745490981964,0.372745490981964,0.54809619238477,0.54809619238477,0.386773547094188,0.386773547094188,0.715430861723447,0.708416833667335,0.939879759519038,0.871743486973948,0.988977955911824,0.713426853707415,0.970941883767535,0.700400801603206,0.702404809619239,0.738476953907816,NA,1,1,1,1,1,1
"63",1000,1,11,TRUE,0.661661661661662,0.525025025025025,0.661161161161161,0.661161161161161,0.673673673673674,0.673673673673674,0.331331331331331,0.331331331331331,0.559059059059059,0.559059059059059,0.331331331331331,0.331331331331331,0.628128128128128,0.648148148148148,0.956456456456456,0.85035035035035,0.993993993993994,0.620620620620621,0.972972972972973,0.641641641641642,0.635635635635636,0.652152152152152,NA,1,1,1,1,1,1
"64",2000,1,11,TRUE,0.729989994997499,0.644822411205603,0.742371185592796,0.742371185592796,0.746373186593297,0.746373186593297,0.473486743371686,0.473486743371686,0.74312156078039,0.74312156078039,0.410955477738869,0.410955477738869,0.704352176088044,0.716108054027013,0.970985492746373,0.886443221610805,0.995747873936969,0.707103551775888,0.983491745872936,0.693096548274137,0.698099049524762,0.716608304152076,NA,1,1,1,1,1,1
"65",100,5,11,TRUE,0.6,0.542105263157895,0.574736842105263,0.574736842105263,0.585263157894737,0.585263157894737,0.381052631578947,0.381052631578947,0.448421052631579,0.448421052631579,0.429473684210526,0.429473684210526,0.589473684210526,0.595789473684211,0.816315789473684,0.738947368421053,0.843684210526316,0.585263157894737,0.781052631578947,0.592631578947368,0.591578947368421,0.608947368421053,NA,0.955789473684211,0.955789473684211,0.966315789473684,0.966315789473684,0.964210526315789,0.964210526315789
"66",500,5,11,TRUE,0.661111111111111,0.584646464646465,0.627272727272727,0.627272727272727,0.641818181818182,0.641818181818182,0.395959595959596,0.395959595959596,0.566262626262626,0.566262626262626,0.413333333333333,0.413333333333333,0.631515151515152,0.633131313131313,0.842828282828283,0.782626262626263,0.914747474747475,0.625858585858586,0.857171717171717,0.631515151515152,0.63040404040404,0.641414141414141,NA,0.994949494949495,0.994949494949495,0.997171717171717,0.997171717171717,0.995959595959596,0.995959595959596
"67",1000,5,11,TRUE,0.646582914572864,0.575778894472362,0.634773869346734,0.634773869346734,0.647638190954774,0.647638190954774,0.441407035175879,0.441407035175879,0.621105527638191,0.621105527638191,0.441407035175879,0.441407035175879,0.625427135678392,0.622010050251256,0.841608040201005,0.771658291457286,0.911356783919598,0.612562814070352,0.847437185929648,0.620100502512563,0.622814070351759,0.640804020100503,NA,0.992261306532663,0.992261306532663,0.993266331658291,0.993266331658291,0.993668341708543,0.993668341708543
"68",2000,5,11,TRUE,0.656842105263158,0.570075187969925,0.653634085213033,0.653634085213033,0.65609022556391,0.65609022556391,0.5,0.5,0.689573934837093,0.689573934837093,0.456240601503759,0.456240601503759,0.629122807017544,0.639298245614035,0.854385964912281,0.770977443609023,0.917543859649123,0.620350877192982,0.858646616541353,0.633233082706767,0.631177944862155,0.651578947368421,NA,0.992380952380952,0.992380952380952,0.995789473684211,0.995789473684211,0.995789473684211,0.995789473684211
"69",100,10,11,TRUE,0.605555555555556,0.56,0.586666666666667,0.586666666666667,0.598888888888889,0.598888888888889,0.445555555555556,0.445555555555556,0.480277777777778,0.480277777777778,0.458611111111111,0.458611111111111,0.593611111111111,0.597777777777778,0.787777777777778,0.712777777777778,0.831111111111111,0.602222222222222,0.764444444444444,0.597222222222222,0.596666666666667,0.596666666666667,NA,0.905,0.905,0.914444444444445,0.914444444444445,0.918888888888889,0.918888888888889
"70",500,10,11,TRUE,0.642142857142857,0.58030612244898,0.627959183673469,0.627959183673469,0.642244897959184,0.642244897959184,0.437040816326531,0.437040816326531,0.583877551020408,0.583877551020408,0.444897959183673,0.444897959183673,0.630918367346939,0.628469387755102,0.826479591836735,0.760867346938775,0.898163265306122,0.625204081632653,0.838265306122449,0.634081632653061,0.635204081632653,0.642551020408163,NA,0.96,0.96,0.97,0.97,0.967142857142857,0.967142857142857
"71",1000,10,11,TRUE,0.636616161616162,0.565555555555556,0.631363636363636,0.631363636363636,0.639292929292929,0.639292929292929,0.448080808080808,0.448080808080808,0.647323232323232,0.647323232323232,0.448080808080808,0.448080808080808,0.617979797979798,0.62040404040404,0.825858585858586,0.746565656565657,0.892020202020202,0.612070707070707,0.835252525252525,0.616616161616162,0.614242424242424,0.638232323232323,NA,0.968535353535354,0.968535353535354,0.977828282828283,0.977828282828283,0.979747474747475,0.979747474747475
"72",2000,10,11,TRUE,0.651532663316583,0.586934673366834,0.665854271356784,0.665854271356784,0.668894472361809,0.668894472361809,0.510979899497487,0.510979899497487,0.711557788944724,0.711557788944724,0.473391959798995,0.473391959798995,0.636155778894472,0.633844221105528,0.839472361809045,0.755804020100503,0.914572864321608,0.633391959798995,0.855552763819096,0.636105527638191,0.637663316582915,0.661658291457286,NA,0.969974874371859,0.969974874371859,0.97821608040201,0.97821608040201,0.977587939698493,0.977587939698493
"73",100,1,17,TRUE,0.666666666666667,0.641414141414141,0.676767676767677,0.676767676767677,0.691919191919192,0.691919191919192,0.111111111111111,0.111111111111111,0.393939393939394,0.393939393939394,0.373737373737374,0.373737373737374,0.676767676767677,0.681818181818182,0.94949494949495,0.878787878787879,0.97979797979798,0.676767676767677,0.929292929292929,0.696969696969697,0.681818181818182,0.712121212121212,NA,NA,NA,NA,NA,NA,NA
"74",500,1,17,TRUE,0.648797595190381,0.527054108216433,0.571142284569138,0.571142284569138,0.588176352705411,0.588176352705411,0.245490981963928,0.245490981963928,0.304609218436874,0.304609218436874,0.297595190380762,0.297595190380762,0.56312625250501,0.580160320641283,0.93687374749499,0.831663326653307,0.995991983967936,0.56813627254509,0.957915831663327,0.560120240480962,0.586172344689379,0.581162324649299,NA,1,1,1,1,1,1
"75",1000,1,17,TRUE,0.660910910910911,0.614614614614615,0.68968968968969,0.68968968968969,0.704204204204204,0.704204204204204,0.297297297297297,0.297297297297297,0.374874874874875,0.374874874874875,0.303803803803804,0.303803803803804,0.677677677677678,0.661661661661662,0.941441441441441,0.857357357357357,0.995995995995996,0.66966966966967,0.968968968968969,0.669169169169169,0.668668668668669,0.691191191191191,NA,1,1,1,1,1,1
"76",2000,1,17,TRUE,0.687718859429715,0.529014507253627,0.623811905952977,0.623811905952977,0.629064532266133,0.629064532266133,0.263631815907954,0.263631815907954,0.400200100050025,0.400200100050025,0.250625312656328,0.250625312656328,0.57703851925963,0.593296648324162,0.927713856928464,0.863181590795398,0.997498749374687,0.571035517758879,0.974487243621811,0.600050025012506,0.589794897448724,0.597798899449725,NA,1,1,1,1,1,1
"77",100,5,17,TRUE,0.620526315789474,0.551578947368421,0.58,0.58,0.587368421052632,0.587368421052632,0.255789473684211,0.255789473684211,0.423684210526316,0.423684210526316,0.368421052631579,0.368421052631579,0.595789473684211,0.587368421052632,0.84,0.743684210526316,0.88,0.582105263157895,0.79578947368421,0.587368421052632,0.593684210526316,0.596842105263158,NA,NA,NA,NA,NA,NA,NA
"78",500,5,17,TRUE,0.635353535353535,0.568282828282828,0.605050505050505,0.605050505050505,0.616565656565657,0.616565656565657,0.325656565656566,0.325656565656566,0.406060606060606,0.406060606060606,0.348080808080808,0.348080808080808,0.605454545454545,0.609090909090909,0.851313131313131,0.776363636363636,0.963030303030303,0.59979797979798,0.885858585858586,0.612323232323232,0.615757575757576,0.625858585858586,NA,1,1,1,1,1,1
"79",1000,5,17,TRUE,0.627537688442211,0.554773869346734,0.612562814070352,0.612562814070352,0.618592964824121,0.618592964824121,0.316381909547739,0.316381909547739,0.427437185929648,0.427437185929648,0.329346733668342,0.329346733668342,0.599698492462312,0.603467336683417,0.869748743718593,0.787035175879397,0.960603015075377,0.595778894472362,0.888241206030151,0.601909547738693,0.599899497487437,0.607537688442211,NA,1,1,1,1,1,1
"80",2000,5,17,TRUE,0.614085213032581,0.551779448621554,0.621754385964912,0.621754385964912,0.623609022556391,0.623609022556391,0.310175438596491,0.310175438596491,0.474235588972431,0.474235588972431,0.328270676691729,0.328270676691729,0.605012531328321,0.597894736842105,0.869323308270677,0.78922305764411,0.968220551378446,0.596290726817043,0.899598997493734,0.593884711779449,0.596040100250627,0.610025062656642,NA,1,1,1,1,1,1
"81",100,10,17,TRUE,0.611944444444444,0.544444444444445,0.571111111111111,0.571111111111111,0.581111111111111,0.581111111111111,0.33,0.33,0.439722222222222,0.439722222222222,0.426944444444444,0.426944444444444,0.584444444444444,0.584444444444444,0.805,0.709166666666667,0.871666666666667,0.582777777777778,0.792777777777778,0.586111111111111,0.593333333333333,0.584444444444445,NA,NA,NA,NA,NA,NA,NA
"82",500,10,17,TRUE,0.625051020408163,0.558571428571429,0.601632653061224,0.601632653061224,0.613673469387755,0.613673469387755,0.331326530612245,0.331326530612245,0.426122448979592,0.426122448979592,0.362244897959184,0.362244897959184,0.608265306122449,0.600204081632653,0.856020408163265,0.788163265306122,0.947244897959184,0.595816326530612,0.867551020408163,0.605510204081633,0.601020408163265,0.614336734693878,NA,0.999591836734694,0.999591836734694,0.999795918367347,0.999795918367347,0.999591836734694,0.999591836734694
"83",1000,10,17,TRUE,0.630151515151515,0.558686868686869,0.613737373737374,0.613737373737374,0.622474747474747,0.622474747474747,0.345959595959596,0.345959595959596,0.458686868686869,0.458686868686869,0.356969696969697,0.356969696969697,0.607929292929293,0.60489898989899,0.845353535353535,0.772979797979798,0.947525252525253,0.59969696969697,0.873535353535354,0.604292929292929,0.602626262626263,0.610252525252525,NA,0.99989898989899,0.99989898989899,0.999949494949495,0.999949494949495,0.99989898989899,0.99989898989899
"84",2000,10,17,TRUE,0.629912060301508,0.571532663316583,0.633718592964824,0.633718592964824,0.635954773869347,0.635954773869347,0.332663316582915,0.332663316582915,0.514773869346734,0.514773869346734,0.343994974874372,0.343994974874372,0.615904522613065,0.610226130653266,0.865251256281407,0.797663316582915,0.956582914572864,0.606809045226131,0.885,0.617412060301508,0.60929648241206,0.633090452261307,NA,0.999899497487437,0.999899497487437,0.999949748743719,0.999949748743719,0.999899497487437,0.999899497487437
"85",100,1,2,FALSE,0.641414141414141,0.646464646464647,0.606060606060606,0.606060606060606,0.626262626262626,0.626262626262626,0.585858585858586,0.585858585858586,0.452020202020202,0.452020202020202,0.502525252525253,0.502525252525253,0.553030303030303,0.621212121212121,0.5,0.5,NA,0.616161616161616,NA,0.590909090909091,0.555555555555556,0.560606060606061,0.646464646464647,0.646464646464647,0.646464646464647,0.646464646464647,0.646464646464647,0.646464646464647,0.646464646464647
"86",500,1,2,FALSE,0.656312625250501,0.651302605210421,0.63627254509018,0.63627254509018,0.648296593186373,0.648296593186373,0.486973947895792,0.486973947895792,0.51002004008016,0.51002004008016,0.535070140280561,0.535070140280561,0.706412825651303,0.664328657314629,0.5,0.5,NA,0.649298597194389,NA,0.69939879759519,0.652304609218437,0.603206412825651,0.650300601202405,0.651302605210421,0.651302605210421,0.651302605210421,0.651302605210421,0.651302605210421,0.651302605210421
"87",1000,1,2,FALSE,0.566816816816817,0.572072072072072,0.524524524524524,0.524524524524524,0.558058058058058,0.558058058058058,0.476476476476477,0.476476476476477,0.424674674674675,0.424674674674675,0.558308308308308,0.558308308308308,0.508008008008008,0.547047047047047,0.5,0.5,NA,0.533283283283283,NA,0.546046046046046,0.596096096096096,0.536036036036036,0.571071071071071,0.571071071071071,0.571071071071071,0.571071071071071,0.571071071071071,0.571071071071071,0.571071071071071
"88",2000,1,2,FALSE,0.665082541270635,0.662831415707854,0.679089544772386,0.679089544772386,0.673586793396698,0.673586793396698,0.461230615307654,0.461230615307654,0.440845422711356,0.440845422711356,0.611930965482741,0.611930965482741,0.613556778389195,0.680840420210105,0.5,0.5,NA,0.655077538769385,NA,0.618809404702351,0.653826913456728,0.645072536268134,0.662831415707854,0.662831415707854,0.662831415707854,0.662831415707854,0.662831415707854,0.662831415707854,0.662831415707854
"89",100,5,2,FALSE,0.586315789473684,0.586315789473684,0.588947368421053,0.588947368421053,0.594736842105263,0.594736842105263,0.522105263157895,0.522105263157895,0.515263157894737,0.515263157894737,0.534736842105263,0.534736842105263,0.565789473684211,0.565789473684211,0.5,0.5,NA,0.586315789473684,NA,0.561052631578947,0.574736842105263,0.587368421052632,0.586315789473684,0.587368421052632,0.587368421052632,0.587368421052632,0.587368421052632,0.587368421052632,0.587368421052632
"90",500,5,2,FALSE,0.597575757575758,0.595959595959596,0.587272727272727,0.587272727272727,0.596969696969697,0.596969696969697,0.498383838383838,0.498383838383838,0.484949494949495,0.484949494949495,0.564343434343434,0.564343434343434,0.591111111111111,0.571919191919192,0.5,0.5,NA,0.601818181818182,NA,0.59010101010101,0.591515151515152,0.614747474747475,0.596161616161616,0.595353535353535,0.595353535353535,0.595353535353535,0.595353535353535,0.595353535353535,0.595353535353535
"91",1000,5,2,FALSE,0.602110552763819,0.601608040201005,0.615879396984925,0.615879396984925,0.608844221105528,0.608844221105528,0.521206030150754,0.521206030150754,0.494422110552764,0.494422110552764,0.573417085427136,0.573417085427136,0.605427135678392,0.59929648241206,0.5,0.5,NA,0.606482412060301,NA,0.578894472361809,0.570301507537688,0.59964824120603,0.601407035175879,0.601306532663317,0.601306532663317,0.601306532663317,0.601306532663317,0.601306532663317,0.601306532663317
"92",2000,5,2,FALSE,0.579649122807018,0.580300751879699,0.588471177944862,0.588471177944862,0.583107769423559,0.583107769423559,0.459097744360902,0.459097744360902,0.477919799498747,0.477919799498747,0.544912280701754,0.544912280701754,0.588571428571429,0.583609022556391,0.5,0.5,NA,0.586215538847118,NA,0.582907268170426,0.559799498746867,0.583007518796993,0.580300751879699,0.580350877192982,0.580350877192982,0.580350877192982,0.580350877192982,0.580350877192982,0.580350877192982
"93",100,10,2,FALSE,0.571666666666667,0.571111111111111,0.565555555555556,0.565555555555556,0.569444444444444,0.569444444444444,0.488333333333333,0.488333333333333,0.501666666666667,0.501666666666667,0.521944444444444,0.521944444444444,0.58,0.565555555555556,0.5,0.5,NA,0.571111111111111,NA,0.577222222222222,0.578333333333333,0.566388888888889,0.571666666666667,0.571111111111111,0.571111111111111,0.571111111111111,0.571111111111111,0.571111111111111,0.571111111111111
"94",500,10,2,FALSE,0.573775510204082,0.573469387755102,0.582448979591837,0.582448979591837,0.571530612244898,0.571530612244898,0.497551020408163,0.497551020408163,0.484387755102041,0.484387755102041,0.553520408163265,0.553520408163265,0.585357142857143,0.56515306122449,0.5,0.5,NA,0.569234693877551,NA,0.57484693877551,0.579540816326531,0.586071428571429,0.573571428571429,0.573571428571429,0.573571428571429,0.573571428571429,0.573571428571429,0.573571428571429,0.573571428571429
"95",1000,10,2,FALSE,0.579090909090909,0.58,0.566313131313131,0.566313131313131,0.574393939393939,0.574393939393939,0.494545454545455,0.494545454545455,0.463535353535354,0.463535353535354,0.562929292929293,0.562929292929293,0.561111111111111,0.567878787878788,0.5,0.5,NA,0.582020202020202,NA,0.567979797979798,0.566969696969697,0.565505050505051,0.579949494949495,0.57979797979798,0.57979797979798,0.57979797979798,0.57979797979798,0.57979797979798,0.57979797979798
"96",2000,10,2,FALSE,0.587952261306533,0.587361809045226,0.595979899497487,0.595979899497487,0.594170854271357,0.594170854271357,0.487814070351759,0.487814070351759,0.469974874371859,0.469974874371859,0.56679648241206,0.56679648241206,0.587889447236181,0.586708542713568,0.5,0.5,NA,0.591356783919598,NA,0.575150753768844,0.581256281407035,0.581281407035176,0.587361809045226,0.587336683417085,0.587336683417085,0.587336683417085,0.587336683417085,0.587336683417085,0.587336683417085
"97",100,1,3,FALSE,0.651515151515152,0.656565656565657,0.742424242424242,0.742424242424242,0.737373737373737,0.737373737373737,0.656565656565657,0.656565656565657,0.666666666666667,0.666666666666667,0.702020202020202,0.702020202020202,0.707070707070707,0.676767676767677,0.691919191919192,0.631313131313131,0.727272727272727,0.707070707070707,0.772727272727273,0.712121212121212,0.681818181818182,0.762626262626263,NA,0.808080808080808,0.808080808080808,0.828282828282828,0.828282828282828,0.828282828282828,0.828282828282828
"98",500,1,3,FALSE,0.647294589178357,0.644288577154309,0.722444889779559,0.722444889779559,0.722444889779559,0.722444889779559,0.74248496993988,0.74248496993988,0.74248496993988,0.74248496993988,0.731462925851703,0.731462925851703,0.683366733466934,0.683366733466934,0.721442885771543,0.670340681362726,0.776553106212425,0.718436873747495,0.746492985971944,0.700400801603206,0.691382765531062,0.729458917835671,NA,0.829659318637274,0.829659318637274,0.835671342685371,0.835671342685371,0.842685370741483,0.842685370741483
"99",1000,1,3,FALSE,0.596096096096096,0.644144144144144,0.738238238238238,0.738238238238238,0.718718718718719,0.718718718718719,0.752752752752753,0.752752752752753,0.752752752752753,0.752752752752753,0.749249249249249,0.749249249249249,0.705205205205205,0.717717717717718,0.758758758758759,0.637137137137137,0.771771771771772,0.721721721721722,0.736736736736737,0.696196196196196,0.716216216216216,0.670670670670671,NA,0.748748748748749,0.748748748748749,0.743243243243243,0.743243243243243,0.732232232232232,0.732232232232232
"100",2000,1,3,FALSE,0.564032016008004,0.652076038019009,0.751625812906453,0.751625812906453,0.738119059529765,0.738119059529765,0.719734867433717,0.719734867433717,0.719734867433717,0.719734867433717,0.756128064032016,0.756128064032016,0.702101050525263,0.713606803401701,0.73911955977989,0.655327663831916,0.792646323161581,0.736868434217109,0.795897948974487,0.693096548274137,0.735367683841921,0.751375687843922,NA,0.7983991995998,0.7983991995998,0.798649324662331,0.798649324662331,0.809154577288644,0.809154577288644
"101",100,5,3,FALSE,0.578947368421053,0.58421052631579,0.610526315789474,0.610526315789474,0.612631578947368,0.612631578947368,0.575789473684211,0.575789473684211,0.587894736842105,0.587894736842105,0.596315789473684,0.596315789473684,0.615263157894737,0.627368421052632,0.638421052631579,0.565789473684211,0.643684210526316,0.611052631578947,0.623157894736842,0.61,0.607368421052632,0.607368421052632,NA,0.651578947368421,0.651578947368421,0.653684210526316,0.653684210526316,0.650526315789474,0.650526315789474
"102",500,5,3,FALSE,0.556464646464647,0.608888888888889,0.655151515151515,0.655151515151515,0.651313131313131,0.651313131313131,0.62989898989899,0.62989898989899,0.62989898989899,0.62989898989899,0.638989898989899,0.638989898989899,0.637878787878788,0.644040404040404,0.652929292929293,0.605858585858586,0.696565656565657,0.639393939393939,0.661616161616162,0.636969696969697,0.632525252525252,0.648282828282828,NA,0.654545454545455,0.654545454545455,0.661414141414141,0.661414141414141,0.671515151515152,0.671515151515152
"103",1000,5,3,FALSE,0.58105527638191,0.618592964824121,0.672261306532663,0.672261306532663,0.667336683417086,0.667336683417086,0.632361809045226,0.632361809045226,0.632361809045226,0.632361809045226,0.675276381909548,0.675276381909548,0.641407035175879,0.633668341708543,0.678793969849246,0.586834170854271,0.676984924623116,0.6521608040201,0.675276381909548,0.638894472361809,0.64251256281407,0.636180904522613,NA,0.679497487437186,0.679497487437186,0.680402010050251,0.680402010050251,0.684623115577889,0.684623115577889
"104",2000,5,3,FALSE,0.566842105263158,0.587368421052632,0.646817042606516,0.646817042606516,0.640501253132832,0.640501253132832,0.628170426065163,0.628170426065163,0.628170426065163,0.628170426065163,0.661052631578947,0.661052631578947,0.62937343358396,0.626115288220551,0.657142857142857,0.595238095238095,0.674185463659148,0.635187969924812,0.651177944862155,0.608020050125313,0.635513784461153,0.638295739348371,NA,0.666867167919799,0.666867167919799,0.675588972431078,0.675588972431078,0.680501253132832,0.680501253132832
"105",100,10,3,FALSE,0.581111111111111,0.583333333333333,0.621111111111111,0.621111111111111,0.617222222222222,0.617222222222222,0.604166666666667,0.604166666666667,0.606944444444445,0.606944444444445,0.601388888888889,0.601388888888889,0.606944444444445,0.619722222222222,0.648888888888889,0.5675,0.65,0.623333333333333,0.64,0.61,0.608333333333333,0.606388888888889,NA,0.640555555555556,0.640555555555556,0.643333333333333,0.643333333333333,0.631111111111111,0.631111111111111
"106",500,10,3,FALSE,0.559540816326531,0.606938775510204,0.654183673469388,0.654183673469388,0.653367346938776,0.653367346938776,0.645510204081633,0.645510204081633,0.645510204081633,0.645510204081633,0.671683673469388,0.671683673469388,0.643979591836735,0.644438775510204,0.670612244897959,0.57984693877551,0.694387755102041,0.645,0.672040816326531,0.634030612244898,0.639285714285714,0.64219387755102,NA,0.66234693877551,0.66234693877551,0.668979591836735,0.668979591836735,0.673571428571428,0.673571428571428
"107",1000,10,3,FALSE,0.549292929292929,0.588939393939394,0.628787878787879,0.628787878787879,0.626666666666667,0.626666666666667,0.632323232323232,0.632323232323232,0.632323232323232,0.632323232323232,0.643181818181818,0.643181818181818,0.606515151515151,0.606818181818182,0.651212121212121,0.584949494949495,0.656919191919192,0.621616161616162,0.642676767676768,0.612626262626263,0.602676767676768,0.62479797979798,NA,0.648383838383838,0.648383838383838,0.652070707070707,0.652070707070707,0.648585858585859,0.648585858585859
"108",2000,10,3,FALSE,0.577072864321608,0.575904522613065,0.621130653266332,0.621130653266332,0.613316582914573,0.613316582914573,0.616155778894472,0.616155778894472,0.616155778894472,0.616155778894472,0.642738693467337,0.642738693467337,0.604899497487437,0.609195979899497,0.631909547738693,0.58035175879397,0.64105527638191,0.602286432160804,0.62572864321608,0.610577889447236,0.619422110552764,0.608266331658291,NA,0.624497487437186,0.624497487437186,0.635050251256281,0.635050251256281,0.632386934673367,0.632386934673367
"109",100,1,5,FALSE,0.686868686868687,0.55050505050505,0.656565656565657,0.656565656565657,0.651515151515151,0.651515151515151,0.555555555555556,0.555555555555556,0.570707070707071,0.570707070707071,0.51010101010101,0.51010101010101,0.656565656565657,0.686868686868687,0.898989898989899,0.752525252525253,0.898989898989899,0.656565656565657,0.893939393939394,0.686868686868687,0.671717171717172,0.707070707070707,NA,0.95959595959596,0.95959595959596,0.95959595959596,0.95959595959596,0.95959595959596,0.95959595959596
"110",500,1,5,FALSE,0.624749498997996,0.632264529058116,0.745490981963928,0.745490981963928,0.725450901803607,0.725450901803607,0.74248496993988,0.74248496993988,0.719438877755511,0.719438877755511,0.690380761523046,0.690380761523046,0.67935871743487,0.643286573146293,0.855711422845691,0.811623246492986,0.922845691382766,0.693386773547094,0.906813627254509,0.698396793587174,0.721442885771543,0.755511022044088,NA,0.975951903807615,0.975951903807615,0.986973947895792,0.986973947895792,0.983967935871743,0.983967935871743
"111",1000,1,5,FALSE,0.67017017017017,0.634134134134134,0.8003003003003,0.8003003003003,0.798298298298298,0.798298298298298,0.85985985985986,0.85985985985986,0.848848848848849,0.848848848848849,0.787287287287287,0.787287287287287,0.733733733733734,0.743743743743744,0.869369369369369,0.810810810810811,0.926426426426426,0.758758758758759,0.911411411411411,0.751751751751752,0.699199199199199,0.798798798798799,NA,0.979479479479479,0.979479479479479,0.987487487487487,0.987487487487487,0.988988988988989,0.988988988988989
"112",2000,1,5,FALSE,0.689969984992496,0.639069534767384,0.830915457728864,0.830915457728864,0.793896948474237,0.793896948474237,0.860430215107554,0.860430215107554,0.844172086043022,0.844172086043022,0.854927463731866,0.854927463731866,0.710355177588794,0.687343671835918,0.915457728864432,0.792646323161581,0.944222111055528,0.744122061030515,0.922211105552776,0.722361180590295,0.71335667833917,0.770385192596298,NA,0.985992996498249,0.985992996498249,0.991995997999,0.991995997999,0.991245622811406,0.991245622811406
