"","auc(roc_Loo_multi)","auc(roc_Loo)","auc(roc_KNN_log_N_P)","auc(roc_KNN_log_N_P_diff_net)","auc(roc_KNN_5_sqrt_N)","auc(roc_KNN_5_sqrt_N_diff_net)","auc(roc_optics_k_mean)","auc(roc_optics_k_mean_diff_net)","auc(roc_optics_k_5)","auc(roc_optics_k_5_diff_net)","auc(roc_optics_sqrt_n)","auc(roc_optics_sqrt_n_diff_net)","auc(roc_OTS)","auc(roc_OTS_diff_net)","auc(roc_OTS_cosine)","auc(roc_OTS_diff_net_cosine)","auc(roc_OTS_cosine_med)","auc(roc_OTS_euc_med)","auc(roc_OTS_glob_avg_OTS)","auc(roc_spoutlier)","auc(roc_spoutlier_diff_net)","auc(roc_spoutlier_diff_net_norm)","auc_DPCC","auc(roc_cook_max)","auc(roc_cook_max_diff_net)","auc(roc_cook_avg)","auc(roc_cook_avg_diff_net)","auc(roc_cook_med)","auc(roc_cook_med_diff_net)","NA","NA","NA","NA"
"115",1000,5,5,FALSE,0.599346733668342,0.617286432160804,0.700904522613065,0.700904522613065,0.676281407035176,0.676281407035176,0.693467336683417,0.693467336683417,0.698793969849246,0.698793969849246,0.659899497487437,0.659899497487437,0.637788944723618,0.665226130653266,0.739899497487437,0.694673366834171,0.793467336683417,0.649547738693467,0.753869346733668,0.653869346733668,0.65035175879397,0.670452261306533,NA,0.793668341708543,0.793668341708543,0.818090452261306,0.818090452261306,0.85356783919598,0.85356783919598
"116",2000,5,5,FALSE,0.625213032581454,0.606165413533835,0.708020050125313,0.708020050125313,0.695989974937343,0.695989974937343,0.742756892230577,0.742756892230577,0.700601503759398,0.700601503759398,0.716240601503759,0.716240601503759,0.659498746867168,0.66952380952381,0.756240601503759,0.697142857142857,0.790075187969925,0.664310776942356,0.76922305764411,0.69047619047619,0.674285714285714,0.681353383458647,NA,0.823859649122807,0.823859649122807,0.838345864661654,0.838345864661654,0.85483709273183,0.85483709273183
"117",100,10,5,FALSE,0.58,0.570555555555556,0.622222222222222,0.622222222222222,0.621666666666667,0.621666666666667,0.585,0.585,0.601111111111111,0.601111111111111,0.541666666666667,0.541666666666667,0.635555555555556,0.625833333333333,0.713055555555556,0.663333333333333,0.719444444444444,0.624444444444444,0.687777777777778,0.624166666666667,0.634722222222222,0.640555555555556,NA,0.728333333333333,0.728333333333333,0.746111111111111,0.746111111111111,0.748888888888889,0.748888888888889
"118",500,10,5,FALSE,0.61030612244898,0.599489795918367,0.675510204081633,0.675510204081633,0.666224489795918,0.666224489795918,0.708775510204082,0.708775510204082,0.72265306122449,0.72265306122449,0.641428571428571,0.641428571428571,0.647755102040816,0.644795918367347,0.748877551020408,0.667448979591837,0.766938775510204,0.652959183673469,0.727959183673469,0.666377551020408,0.639489795918367,0.66530612244898,NA,0.769897959183673,0.769897959183673,0.774489795918367,0.774489795918367,0.768775510204082,0.768775510204082
"119",1000,10,5,FALSE,0.568409090909091,0.586767676767677,0.668737373737374,0.668737373737374,0.652525252525253,0.652525252525253,0.710151515151515,0.710151515151515,0.713636363636364,0.713636363636364,0.705,0.705,0.65530303030303,0.642777777777778,0.734646464646465,0.676868686868687,0.773080808080808,0.628181818181818,0.72550505050505,0.639444444444444,0.637272727272727,0.683838383838384,NA,0.783131313131313,0.783131313131313,0.788131313131313,0.788131313131313,0.790454545454546,0.790454545454546
"120",2000,10,5,FALSE,0.635226130653266,0.603743718592965,0.704472361809045,0.704472361809045,0.69070351758794,0.69070351758794,0.778165829145729,0.778165829145729,0.740276381909548,0.740276381909548,0.692989949748744,0.692989949748744,0.651281407035176,0.645477386934673,0.751532663316583,0.694874371859296,0.772010050251256,0.661231155778895,0.739597989949749,0.653819095477387,0.658090452261306,0.648668341708543,NA,0.789874371859296,0.789874371859296,0.804396984924623,0.804396984924623,0.821884422110553,0.821884422110553
"121",100,1,7,FALSE,0.757575757575758,0.580808080808081,0.681818181818182,0.681818181818182,0.712121212121212,0.712121212121212,0.404040404040404,0.404040404040404,0.434343434343434,0.434343434343434,0.358585858585859,0.358585858585859,0.742424242424242,0.696969696969697,0.94949494949495,0.818181818181818,0.94949494949495,0.732323232323232,0.914141414141414,0.676767676767677,0.717171717171717,0.767676767676768,NA,1,1,1,1,1,1
"122",500,1,7,FALSE,0.787575150300601,0.645290581162325,0.789579158316633,0.789579158316633,0.788577154308617,0.788577154308617,0.74248496993988,0.74248496993988,0.851703406813627,0.851703406813627,0.528056112224449,0.528056112224449,0.751503006012024,0.734468937875752,0.957915831663327,0.817635270541082,0.98496993987976,0.770541082164329,0.965931863727455,0.777555110220441,0.766533066132264,0.82064128256513,NA,1,1,1,1,1,1
"123",1000,1,7,FALSE,0.806306306306306,0.668668668668669,0.814314314314314,0.814314314314314,0.803803803803804,0.803803803803804,0.86036036036036,0.86036036036036,0.746246246246246,0.746246246246246,0.722222222222222,0.722222222222222,0.765765765765766,0.791291291291291,0.905905905905906,0.802302302302302,0.976976976976977,0.765265265265265,0.952452452452452,0.733733733733734,0.775775775775776,0.774774774774775,NA,1,1,1,1,1,1
"124",2000,1,7,FALSE,0.586293146573287,0.573786893446723,0.666333166583292,0.666333166583292,0.645322661330665,0.645322661330665,0.633566783391696,0.633566783391696,0.788144072036018,0.788144072036018,0.43871935967984,0.43871935967984,0.603801900950475,0.637568784392196,0.857928964482241,0.873186593296648,0.87343671835918,0.56328164082041,0.80040020010005,0.581290645322661,0.586043021510755,0.593796898449225,NA,0.999499749874938,0.999499749874938,1,1,1,1
"125",100,5,7,FALSE,0.607368421052632,0.593684210526316,0.641052631578947,0.641052631578947,0.653684210526316,0.653684210526316,0.483157894736842,0.483157894736842,0.565263157894737,0.565263157894737,0.481052631578947,0.481052631578947,0.659473684210526,0.676842105263158,0.841578947368421,0.737368421052632,0.824736842105263,0.663684210526316,0.758947368421053,0.658947368421053,0.646315789473684,0.683157894736842,NA,0.848421052631579,0.848421052631579,0.872631578947368,0.872631578947368,0.883157894736842,0.883157894736842
"126",500,5,7,FALSE,0.634343434343434,0.62040404040404,0.686464646464646,0.686464646464646,0.685656565656566,0.685656565656566,0.632121212121212,0.632121212121212,0.655151515151515,0.655151515151515,0.587676767676768,0.587676767676768,0.677575757575758,0.672121212121212,0.810909090909091,0.72979797979798,0.863636363636364,0.668686868686869,0.807272727272727,0.677777777777778,0.672121212121212,0.683636363636364,NA,0.876767676767677,0.876767676767677,0.89959595959596,0.89959595959596,0.905454545454546,0.905454545454546
"127",1000,5,7,FALSE,0.666281407035176,0.584020100502513,0.667437185929648,0.667437185929648,0.659396984924623,0.659396984924623,0.692261306532663,0.692261306532663,0.706834170854271,0.706834170854271,0.606834170854271,0.606834170854271,0.643819095477387,0.634773869346734,0.76391959798995,0.715678391959799,0.837286432160804,0.628140703517588,0.815075376884422,0.640201005025126,0.652462311557789,0.673668341708543,NA,0.899497487437186,0.899497487437186,0.925125628140703,0.925125628140703,0.926231155778894,0.926231155778894
"128",2000,5,7,FALSE,0.584812030075188,0.574736842105263,0.698646616541353,0.698646616541353,0.679699248120301,0.679699248120301,0.714135338345865,0.714135338345865,0.75187969924812,0.75187969924812,0.62125313283208,0.62125313283208,0.636942355889724,0.642556390977444,0.791679197994988,0.744561403508772,0.824812030075188,0.626967418546366,0.789273182957393,0.635288220551378,0.632982456140351,0.664611528822055,NA,0.886215538847118,0.886215538847118,0.89593984962406,0.89593984962406,0.900601503759399,0.900601503759399
"129",100,10,7,FALSE,0.601388888888889,0.578333333333333,0.636111111111111,0.636111111111111,0.647222222222222,0.647222222222222,0.47,0.47,0.543333333333333,0.543333333333333,0.497222222222222,0.497222222222222,0.641666666666667,0.658611111111111,0.798055555555556,0.703611111111111,0.838055555555556,0.638888888888889,0.774444444444444,0.635555555555556,0.630277777777778,0.651111111111111,NA,0.829444444444444,0.829444444444444,0.841666666666667,0.841666666666667,0.833888888888889,0.833888888888889
"130",500,10,7,FALSE,0.604795918367347,0.560408163265306,0.629591836734694,0.629591836734694,0.628979591836735,0.628979591836735,0.600816326530612,0.600816326530612,0.674132653061224,0.674132653061224,0.526224489795918,0.526224489795918,0.610612244897959,0.618571428571429,0.764183673469388,0.736836734693878,0.808163265306122,0.617448979591837,0.747551020408163,0.610510204081633,0.624438775510204,0.633163265306123,NA,0.871938775510204,0.871938775510204,0.881020408163265,0.881020408163265,0.894387755102041,0.894387755102041
"131",1000,10,7,FALSE,0.621994949494949,0.567373737373737,0.644949494949495,0.644949494949495,0.637777777777778,0.637777777777778,0.628030303030303,0.628030303030303,0.696717171717172,0.696717171717172,0.540050505050505,0.540050505050505,0.612525252525252,0.627676767676768,0.792929292929293,0.737626262626263,0.801262626262626,0.614747474747475,0.776010101010101,0.615454545454545,0.614015151515152,0.643989898989899,NA,0.841969696969697,0.841969696969697,0.864444444444444,0.864444444444444,0.870151515151515,0.870151515151515
"132",2000,10,7,FALSE,0.675113065326633,0.62213567839196,0.700502512562814,0.700502512562814,0.68570351758794,0.68570351758794,0.755653266331658,0.755653266331658,0.729070351758794,0.729070351758794,0.654748743718593,0.654748743718593,0.656582914572864,0.670477386934673,0.807311557788945,0.742110552763819,0.836507537688442,0.653291457286432,0.792236180904523,0.664874371859296,0.660653266331658,0.685577889447236,NA,0.908819095477387,0.908819095477387,0.922437185929648,0.922437185929648,0.922361809045226,0.922361809045226
"133",100,1,9,FALSE,0.661616161616162,0.53030303030303,0.686868686868687,0.686868686868687,0.696969696969697,0.696969696969697,0.378787878787879,0.378787878787879,0.378787878787879,0.378787878787879,0.363636363636364,0.363636363636364,0.681818181818182,0.712121212121212,0.94949494949495,0.878787878787879,0.974747474747475,0.727272727272727,0.944444444444444,0.722222222222222,0.727272727272727,0.757575757575758,NA,1,1,1,1,1,1
"134",500,1,9,FALSE,0.481963927855711,0.469939879759519,0.577154308617234,0.577154308617234,0.595190380761523,0.595190380761523,0.274549098196393,0.274549098196393,0.504008016032064,0.504008016032064,0.269539078156313,0.269539078156313,0.564128256513026,0.603206412825651,0.93687374749499,0.821643286573146,0.983967935871743,0.554108216432866,0.942885771543086,0.603206412825651,0.512024048096192,0.550100200400802,NA,1,1,1,1,1,1
"135",1000,1,9,FALSE,0.747247247247247,0.675675675675676,0.795295295295295,0.795295295295295,0.798798798798799,0.798798798798799,0.547047047047047,0.547047047047047,0.888388388388388,0.888388388388388,0.567567567567568,0.567567567567568,0.771271271271271,0.781781781781782,0.956956956956957,0.816316316316316,0.983483483483483,0.760760760760761,0.957957957957958,0.760760760760761,0.767767767767768,0.757757757757758,NA,1,1,1,1,1,1
"136",2000,1,9,FALSE,0.692221110555278,0.668334167083542,0.82016008004002,0.82016008004002,0.81615807903952,0.81615807903952,0.68584292146073,0.68584292146073,0.878939469734867,0.878939469734867,0.420710355177589,0.420710355177589,0.718859429714857,0.750125062531266,0.942221110555278,0.851925962981491,0.978989494747374,0.761630815407704,0.963981990995498,0.749874937468734,0.753876938469235,0.783391695847924,NA,1,1,1,1,1,1
"137",100,5,9,FALSE,0.607368421052632,0.569473684210526,0.62421052631579,0.62421052631579,0.637894736842105,0.637894736842105,0.415789473684211,0.415789473684211,0.46421052631579,0.46421052631579,0.435789473684211,0.435789473684211,0.642105263157895,0.648421052631579,0.801052631578947,0.773684210526316,0.849473684210526,0.64,0.792631578947368,0.632631578947368,0.631578947368421,0.645263157894737,NA,0.935789473684211,0.935789473684211,0.950526315789474,0.950526315789474,0.949473684210526,0.949473684210526
"138",500,5,9,FALSE,0.661919191919192,0.604848484848485,0.664444444444444,0.664444444444444,0.676363636363636,0.676363636363636,0.462222222222222,0.462222222222222,0.62020202020202,0.62020202020202,0.458989898989899,0.458989898989899,0.64969696969697,0.656767676767677,0.84020202020202,0.771111111111111,0.915151515151515,0.648686868686869,0.868686868686869,0.652323232323232,0.647474747474748,0.67030303030303,NA,0.990505050505051,0.990505050505051,0.993131313131313,0.993131313131313,0.991919191919192,0.991919191919192
"139",1000,5,9,FALSE,0.58964824120603,0.543819095477387,0.604623115577889,0.604623115577889,0.60572864321608,0.60572864321608,0.461809045226131,0.461809045226131,0.668140703517588,0.668140703517588,0.428844221105528,0.428844221105528,0.585226130653266,0.583618090452261,0.826030150753769,0.805527638190955,0.884924623115578,0.584221105527638,0.804924623115578,0.587939698492462,0.574572864321608,0.617185929648241,NA,0.950653266331658,0.950653266331658,0.964422110552764,0.964422110552764,0.967939698492462,0.967939698492462
"140",2000,5,9,FALSE,0.613659147869674,0.581453634085213,0.667268170426065,0.667268170426065,0.663107769423559,0.663107769423559,0.653132832080201,0.653132832080201,0.691629072681704,0.691629072681704,0.532681704260652,0.532681704260652,0.645664160401002,0.639899749373434,0.835538847117794,0.794335839598997,0.892230576441103,0.631428571428571,0.824110275689223,0.636791979949875,0.636892230576441,0.661654135338346,NA,0.964812030075188,0.964812030075188,0.971228070175439,0.971228070175439,0.978997493734336,0.978997493734336
"141",100,10,9,FALSE,0.575277777777778,0.555,0.580555555555555,0.580555555555555,0.592222222222222,0.592222222222222,0.417777777777778,0.417777777777778,0.461944444444444,0.461944444444444,0.432777777777778,0.432777777777778,0.5925,0.581388888888889,0.775,0.743333333333333,0.821666666666667,0.598333333333333,0.757777777777778,0.595555555555556,0.609444444444444,0.624444444444444,NA,0.865,0.865,0.876111111111111,0.876111111111111,0.873333333333333,0.873333333333333
"142",500,10,9,FALSE,0.626785714285714,0.589795918367347,0.657142857142857,0.657142857142857,0.668367346938776,0.668367346938776,0.491020408163265,0.491020408163265,0.610663265306122,0.610663265306122,0.487551020408163,0.487551020408163,0.64234693877551,0.645816326530612,0.836632653061224,0.742959183673469,0.889591836734694,0.645102040816326,0.825612244897959,0.630102040816326,0.648928571428571,0.654081632653061,NA,0.933673469387755,0.933673469387755,0.94,0.94,0.945,0.945
"143",1000,10,9,FALSE,0.631590909090909,0.583181818181818,0.648989898989899,0.648989898989899,0.652222222222222,0.652222222222222,0.537828282828283,0.537828282828283,0.666212121212121,0.666212121212121,0.492929292929293,0.492929292929293,0.622727272727273,0.636313131313131,0.811363636363636,0.736363636363636,0.875606060606061,0.629242424242424,0.82489898989899,0.623333333333333,0.633434343434343,0.634747474747475,NA,0.949444444444444,0.949444444444444,0.958989898989899,0.958989898989899,0.960050505050505,0.960050505050505
"144",2000,10,9,FALSE,0.564108040201005,0.514949748743719,0.606758793969849,0.606758793969849,0.60394472361809,0.60394472361809,0.561356783919598,0.561356783919598,0.666005025125628,0.666005025125628,0.473115577889447,0.473115577889447,0.587814070351759,0.592889447236181,0.807688442211055,0.788316582914573,0.851708542713568,0.571457286432161,0.772989949748744,0.577261306532663,0.578793969849246,0.600226130653266,NA,0.928869346733668,0.928869346733668,0.944497487437186,0.944497487437186,0.944623115577889,0.944623115577889
"145",100,1,11,FALSE,0.601010101010101,0.505050505050505,0.575757575757576,0.575757575757576,0.621212121212121,0.621212121212121,0.318181818181818,0.318181818181818,0.353535353535354,0.353535353535354,0.308080808080808,0.308080808080808,0.616161616161616,0.601010101010101,0.929292929292929,0.868686868686869,0.97979797979798,0.616161616161616,0.924242424242424,0.641414141414141,0.631313131313131,0.666666666666667,NA,1,1,1,1,1,1
"146",500,1,11,FALSE,0.738476953907816,0.624248496993988,0.693386773547094,0.693386773547094,0.730460921843687,0.730460921843687,0.340681362725451,0.340681362725451,0.662324649298597,0.662324649298597,0.344689378757515,0.344689378757515,0.690380761523046,0.707414829659319,0.981963927855711,0.832665330661323,0.997995991983968,0.671342685370741,0.980961923847695,0.68436873747495,0.660320641282565,0.744488977955912,NA,1,1,1,1,1,1
"147",1000,1,11,FALSE,0.635635635635636,0.578578578578579,0.650650650650651,0.650650650650651,0.675675675675676,0.675675675675676,0.279279279279279,0.279279279279279,0.490490490490491,0.490490490490491,0.279279279279279,0.279279279279279,0.583583583583584,0.61961961961962,0.963463463463463,0.857857857857858,0.994494494494494,0.598598598598599,0.967967967967968,0.631131131131131,0.606606606606607,0.60960960960961,NA,1,1,1,1,1,1
"148",2000,1,11,FALSE,0.746373186593297,0.525512756378189,0.618309154577289,0.618309154577289,0.621060530265133,0.621060530265133,0.376938469234617,0.376938469234617,0.718109054527264,0.718109054527264,0.357178589294647,0.357178589294647,0.590545272636318,0.581790895447724,0.945472736368184,0.86568284142071,0.986993496748374,0.574537268634317,0.984492246123062,0.605052526263132,0.574537268634317,0.617308654327164,NA,1,1,1,1,1,1
"149",100,5,11,FALSE,0.586842105263158,0.515789473684211,0.549473684210526,0.549473684210526,0.563157894736842,0.563157894736842,0.342105263157895,0.342105263157895,0.409473684210526,0.409473684210526,0.385263157894737,0.385263157894737,0.577894736842105,0.568947368421053,0.823157894736842,0.769473684210526,0.849473684210526,0.56,0.758947368421053,0.570526315789474,0.562631578947368,0.576315789473684,NA,0.953684210526316,0.953684210526316,0.967368421052632,0.967368421052632,0.963157894736842,0.963157894736842
"150",500,5,11,FALSE,0.653636363636364,0.547878787878788,0.612525252525252,0.612525252525252,0.626464646464647,0.626464646464647,0.392929292929293,0.392929292929293,0.519191919191919,0.519191919191919,0.408080808080808,0.408080808080808,0.627676767676768,0.630707070707071,0.82949494949495,0.786464646464647,0.908888888888889,0.601616161616162,0.842626262626263,0.578989898989899,0.6,0.615757575757576,NA,0.992121212121212,0.992121212121212,0.994949494949495,0.994949494949495,0.994141414141414,0.994141414141414
"151",1000,5,11,FALSE,0.610150753768844,0.584623115577889,0.652562814070352,0.652562814070352,0.659899497487437,0.659899497487437,0.392562814070352,0.392562814070352,0.59356783919598,0.59356783919598,0.392562814070352,0.392562814070352,0.631557788944724,0.628140703517588,0.813668341708543,0.74964824120603,0.936683417085427,0.628944723618091,0.883417085427136,0.637788944723618,0.630552763819096,0.660402010050251,NA,0.998190954773869,0.998190954773869,0.998793969849246,0.998793969849246,0.998190954773869,0.998190954773869
"152",2000,5,11,FALSE,0.640300751879699,0.543358395989975,0.635087719298246,0.635087719298246,0.637293233082707,0.637293233082707,0.485914786967419,0.485914786967419,0.715338345864662,0.715338345864662,0.460100250626566,0.460100250626566,0.607268170426065,0.609273182957393,0.891779448621554,0.772230576441103,0.94015037593985,0.61218045112782,0.886365914786967,0.62812030075188,0.618696741854637,0.634736842105263,NA,0.996892230576441,0.996892230576441,0.998345864661654,0.998345864661654,0.998045112781955,0.998045112781955
"153",100,10,11,FALSE,0.586111111111111,0.551111111111111,0.581111111111111,0.581111111111111,0.598888888888889,0.598888888888889,0.405,0.405,0.434444444444444,0.434444444444444,0.426388888888889,0.426388888888889,0.602222222222222,0.595,0.830277777777778,0.751666666666667,0.865555555555556,0.596388888888889,0.788888888888889,0.596111111111111,0.588888888888889,0.619444444444444,NA,0.906666666666667,0.906666666666667,0.92,0.92,0.913333333333333,0.913333333333333
"154",500,10,11,FALSE,0.610357142857143,0.55265306122449,0.614183673469388,0.614183673469388,0.626326530612245,0.626326530612245,0.394285714285714,0.394285714285714,0.563775510204082,0.563775510204082,0.414387755102041,0.414387755102041,0.598673469387755,0.61969387755102,0.84234693877551,0.769387755102041,0.884489795918367,0.609285714285714,0.818469387755102,0.619387755102041,0.605612244897959,0.620408163265306,NA,0.961326530612245,0.961326530612245,0.968163265306123,0.968163265306123,0.967755102040816,0.967755102040816
"155",1000,10,11,FALSE,0.652323232323232,0.611464646464646,0.678080808080808,0.678080808080808,0.685858585858586,0.685858585858586,0.448787878787879,0.448787878787879,0.610757575757576,0.610757575757576,0.448787878787879,0.448787878787879,0.659545454545455,0.646313131313131,0.827727272727273,0.781590909090909,0.901818181818182,0.657272727272727,0.842373737373737,0.654090909090909,0.665050505050505,0.67520202020202,NA,0.975808080808081,0.975808080808081,0.98030303030303,0.98030303030303,0.978888888888889,0.978888888888889
"156",2000,10,11,FALSE,0.646381909547739,0.573040201005025,0.65356783919598,0.65356783919598,0.656105527638191,0.656105527638191,0.49427135678392,0.49427135678392,0.652713567839196,0.652713567839196,0.446758793969849,0.446758793969849,0.62391959798995,0.629673366834171,0.847763819095477,0.771934673366834,0.897989949748744,0.623417085427136,0.839321608040201,0.61035175879397,0.637286432160804,0.65643216080402,NA,0.981708542713568,0.981708542713568,0.985,0.985,0.984798994974874,0.984798994974874
"157",100,1,17,FALSE,0.717171717171717,0.570707070707071,0.590909090909091,0.590909090909091,0.606060606060606,0.606060606060606,0.121212121212121,0.121212121212121,0.419191919191919,0.419191919191919,0.305555555555556,0.305555555555556,0.611111111111111,0.601010101010101,0.924242424242424,0.838383838383838,0.96969696969697,0.631313131313131,0.904040404040404,0.616161616161616,0.646464646464646,0.656565656565657,NA,NA,NA,NA,NA,NA,NA
"158",500,1,17,FALSE,0.62374749498998,0.460921843687375,0.528056112224449,0.528056112224449,0.539078156312625,0.539078156312625,0.203406813627254,0.203406813627254,0.312625250501002,0.312625250501002,0.219438877755511,0.219438877755511,0.57815631262525,0.549098196392786,0.943887775551102,0.827655310621243,0.991983967935872,0.516032064128257,0.958917835671343,0.496993987975952,0.555110220440882,0.519038076152305,NA,1,1,1,1,1,1
"159",1000,1,17,FALSE,0.691691691691692,0.607607607607608,0.622622622622623,0.622622622622623,0.637137137137137,0.637137137137137,0.202702702702703,0.202702702702703,0.267267267267267,0.267267267267267,0.232732732732733,0.232732732732733,0.595095095095095,0.604604604604605,0.955455455455456,0.877377377377377,0.997997997997998,0.592592592592593,0.972472472472472,0.562062062062062,0.611111111111111,0.641141141141141,NA,1,1,1,1,1,1
"160",2000,1,17,FALSE,0.603301650825413,0.550775387693847,0.605552776388194,0.605552776388194,0.612056028014007,0.612056028014007,0.283641820910455,0.283641820910455,0.515507753876938,0.515507753876938,0.288894447223612,0.288894447223612,0.545022511255628,0.58504252126063,0.953976988494247,0.800900450225113,0.986493246623312,0.574537268634317,0.958729364682341,0.599799899949975,0.56528264132066,0.596548274137069,NA,1,1,1,1,1,1
"161",100,5,17,FALSE,0.628421052631579,0.538947368421053,0.578947368421053,0.578947368421053,0.598947368421053,0.598947368421053,0.231578947368421,0.231578947368421,0.358947368421053,0.358947368421053,0.361052631578947,0.361052631578947,0.603684210526316,0.595789473684211,0.841052631578947,0.801578947368421,0.916842105263158,0.608421052631579,0.828421052631579,0.590526315789474,0.613684210526316,0.602105263157895,NA,NA,NA,NA,NA,NA,NA
"162",500,5,17,FALSE,0.635454545454545,0.574747474747475,0.612929292929293,0.612929292929293,0.62,0.62,0.324242424242424,0.324242424242424,0.40020202020202,0.40020202020202,0.34949494949495,0.34949494949495,0.621818181818182,0.61030303030303,0.856969696969697,0.812121212121212,0.96020202020202,0.610707070707071,0.874141414141414,0.604646464646465,0.602222222222222,0.625252525252525,NA,1,1,1,1,1,1
"163",1000,5,17,FALSE,0.594070351758794,0.565829145728643,0.604422110552764,0.604422110552764,0.609547738693467,0.609547738693467,0.307236180904523,0.307236180904523,0.407336683417085,0.407336683417085,0.325025125628141,0.325025125628141,0.599095477386935,0.589949748743719,0.881909547738693,0.783819095477387,0.962311557788945,0.59105527638191,0.900301507537688,0.602914572864322,0.595175879396985,0.612663316582915,NA,1,1,1,1,1,1
"164",2000,5,17,FALSE,0.646666666666667,0.574786967418546,0.635288220551378,0.635288220551378,0.636340852130326,0.636340852130326,0.319448621553885,0.319448621553885,0.458395989974937,0.458395989974937,0.326967418546366,0.326967418546366,0.615639097744361,0.594385964912281,0.856040100250627,0.76781954887218,0.979749373433584,0.609273182957393,0.91984962406015,0.61483709273183,0.617543859649123,0.625864661654135,NA,1,1,1,1,1,1
"165",100,10,17,FALSE,0.620555555555556,0.559444444444444,0.583888888888889,0.583888888888889,0.599444444444444,0.599444444444444,0.287777777777778,0.287777777777778,0.393611111111111,0.393611111111111,0.341666666666667,0.341666666666667,0.596666666666667,0.593888888888889,0.846111111111111,0.774444444444444,0.893333333333333,0.609444444444444,0.802777777777778,0.607777777777778,0.598888888888889,0.598888888888889,NA,NA,NA,NA,NA,NA,NA
"166",500,10,17,FALSE,0.64234693877551,0.563469387755102,0.609795918367347,0.609795918367347,0.617551020408163,0.617551020408163,0.321122448979592,0.321122448979592,0.421479591836735,0.421479591836735,0.351632653061224,0.351632653061224,0.62,0.6175,0.829336734693878,0.771020408163265,0.931020408163265,0.605816326530612,0.858979591836735,0.600204081632653,0.60469387755102,0.634285714285714,NA,0.999489795918367,0.999489795918367,0.999591836734694,0.999591836734694,0.999387755102041,0.999387755102041
"167",1000,10,17,FALSE,0.642777777777778,0.575707070707071,0.630757575757576,0.630757575757576,0.638686868686869,0.638686868686869,0.336161616161616,0.336161616161616,0.41979797979798,0.41979797979798,0.346212121212121,0.346212121212121,0.616287878787879,0.627222222222222,0.860252525252525,0.781313131313131,0.95040404040404,0.611515151515152,0.883989898989899,0.608434343434343,0.620656565656566,0.635050505050505,NA,0.999848484848485,0.999848484848485,0.999848484848485,0.999848484848485,0.999949494949495,0.999949494949495
"168",2000,10,17,FALSE,0.642298994974874,0.547989949748744,0.620552763819096,0.620552763819096,0.622336683417085,0.622336683417085,0.323894472361809,0.323894472361809,0.504874371859297,0.504874371859297,0.344346733668342,0.344346733668342,0.599572864321608,0.608090452261307,0.848341708542714,0.769723618090452,0.932738693467337,0.597638190954774,0.87,0.598442211055276,0.593190954773869,0.639623115577889,NA,0.999824120603015,0.999824120603015,0.999924623115578,0.999924623115578,0.999874371859297,0.999874371859297
