"","n","m","dim","type_of_pareto_data","perc_increase","mult","intensity_parameter","roc_Loo_multi_low","roc_Loo_multi_high","roc_Loo_low","roc_Loo_high","roc_KNN_log_N_P_low","roc_KNN_log_N_P_high","roc_KNN_log_N_P_diff_net_low","roc_KNN_log_N_P_diff_net_high","roc_KNN_5_sqrt_N_low","roc_KNN_5_sqrt_N_high","roc_KNN_5_sqrt_N_diff_net_low","roc_KNN_5_sqrt_N_diff_net_high","roc_optics_k_mean_low","roc_optics_k_mean_high","roc_optics_k_mean_diff_net_low","roc_optics_k_mean_diff_net_high","roc_optics_k_5_low","roc_optics_k_5_high","roc_optics_k_5_diff_net_low","roc_optics_k_5_diff_net_high","roc_optics_sqrt_n_low","roc_optics_sqrt_n_high","roc_optics_sqrt_n_diff_net_low","roc_optics_sqrt_n_diff_net_high","roc_OTS_low","roc_OTS_high","roc_OTS_diff_net_low","roc_OTS_diff_net_high","roc_OTS_cosine_low","roc_OTS_cosine_high","roc_OTS_diff_net_cosine_low","roc_OTS_diff_net_cosine_high","roc_OTS_cosine_med_low","roc_OTS_cosine_med_high","roc_OTS_euc_med_low","roc_OTS_euc_med_high","roc_OTS_glob_avg_OTS_low","roc_OTS_glob_avg_OTS_high","roc_spoutlier_low","roc_spoutlier_high","roc_spoutlier_diff_net_low","roc_spoutlier_diff_net_high","roc_spoutlier_diff_net_norm_low","roc_spoutlier_diff_net_norm_high","roc_DPCC_low","roc_DPCC_high","roc_cook_max_low","roc_cook_max_high","roc_cook_max_diff_net_low","roc_cook_max_diff_net_high","roc_cook_avg_low","roc_cook_avg_high","roc_cook_avg_diff_net_low","roc_cook_avg_diff_net_high","roc_cook_med_low","roc_cook_med_high","roc_cook_med_diff_net_low","roc_cook_med_diff_net_high"
"258",1000,5,2,1,0.4,1.1,3,0.209744778978766,0.779829378759831,0.209705601809678,0.779423284215557,0.225563400390311,0.756397172527465,0.225563400390311,0.756397172527465,0.21681673134957,0.763651953488241,0.21681673134957,0.763651953488241,0.184756744075174,0.719112516205692,0.184756744075174,0.719112516205692,0.147140085464094,0.682503008711599,0.147140085464094,0.682503008711599,0.186331658633343,0.748405093995829,0.186331658633343,0.748405093995829,0.220782293110369,0.773015481280178,0.251525411480975,0.760068100238621,NA,NA,NA,NA,NA,NA,0.223083837300358,0.763279036142305,NA,NA,0.235796730300525,0.774730329770735,0.257988484952725,0.767892037153448,0.247336990540116,0.758182829266906,0.209705601809678,0.779423284215557,0.210644119297292,0.779423284215557,0.210644119297292,0.779423284215557,0.210644119297292,0.779423284215557,0.210644119297292,0.779423284215557,0.210644119297292,0.779423284215557,0.210644119297292,0.779423284215557
"259",100,10,2,1,0.4,1.1,3,0.302695047304967,0.704077082281724,0.305578499684243,0.706048090114686,0.318687872285164,0.70589134194852,0.318687872285164,0.70589134194852,0.311604564680985,0.700045641874929,0.311604564680985,0.700045641874929,0.303953418244417,0.692588692791438,0.303953418244417,0.692588692791438,0.224088327496078,0.62172448957185,0.224088327496078,0.62172448957185,0.24920642058163,0.642123226035651,0.24920642058163,0.642123226035651,0.320205222209755,0.700524234433924,0.297336063628256,0.694134474831688,NA,NA,NA,NA,NA,NA,0.309866762442962,0.699062653618708,NA,NA,0.320933387830919,0.69632624142001,0.309548871488295,0.70223143452872,0.321695963677362,0.710507922795574,0.305578499684243,0.706048090114686,0.307195004928542,0.705710247827178,0.307195004928542,0.705710247827178,0.307195004928542,0.705710247827178,0.307195004928542,0.705710247827178,0.307195004928542,0.705710247827178,0.307195004928542,0.705710247827178
"260",500,10,2,1,0.4,1.1,3,0.315014375975567,0.692306917803241,0.314958366709376,0.692645043941023,0.319749820541978,0.688517868584321,0.319749820541978,0.688517868584321,0.31788855854187,0.687298709378318,0.31788855854187,0.687298709378318,0.267333447081205,0.646451993120348,0.267333447081205,0.646451993120348,0.235077960156258,0.602694796577677,0.235077960156258,0.602694796577677,0.269517880008842,0.647751248718515,0.269517880008842,0.647751248718515,0.32174195984329,0.687369683173052,0.309157839567062,0.701637235470663,NA,NA,NA,NA,NA,NA,0.311565505355167,0.686434794515795,NA,NA,0.309508234915549,0.693189693570634,0.310357858978851,0.679270736772938,0.331989997172173,0.693780671134018,0.314958366709376,0.692645043941023,0.314943823094616,0.692747586156931,0.314943823094616,0.692747586156931,0.314943823094616,0.692747586156931,0.314943823094616,0.692747586156931,0.314943823094616,0.692747586156931,0.314943823094616,0.692747586156931
"261",1000,10,2,1,0.4,1.1,3,0.311682096917107,0.682346376502562,0.311371604820639,0.684723439788053,0.321138575120584,0.685544580750981,0.321138575120584,0.685544580750981,0.313110156968228,0.682499633934331,0.313110156968228,0.682499633934331,0.264318394652704,0.628818814353315,0.264318394652704,0.628818814353315,0.232289140332831,0.605769882590041,0.232289140332831,0.605769882590041,0.284385777854455,0.659366973369369,0.284385777854455,0.659366973369369,0.322448978209061,0.683475988346281,0.308020548712707,0.66370157581099,NA,NA,NA,NA,NA,NA,0.317172087293341,0.691956751970496,NA,NA,0.322389572132259,0.691001415221354,0.311522122974554,0.684072852688038,0.330434756412887,0.679027176464178,0.311371604820639,0.684723439788053,0.311450497851099,0.684615513916005,0.311450497851099,0.684615513916005,0.311450497851099,0.684615513916005,0.311450497851099,0.684615513916005,0.311450497851099,0.684615513916005,0.311450497851099,0.684615513916005
"262",100,1,5,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",500,1,5,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",1000,1,5,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",100,5,5,1,0.4,1.1,3,0.231409103242817,0.786640102261472,0.225835271880408,0.789226936207725,0.227796727692047,0.788266520264437,0.227796727692047,0.788266520264437,0.227315180386414,0.788266520264437,0.227315180386414,0.788266520264437,0.215922458799055,0.781404612133814,0.215922458799055,0.781404612133814,0.22648806576573,0.789992077389478,0.22648806576573,0.789992077389478,0.21604540281638,0.766002058835259,0.21604540281638,0.766002058835259,0.232549280290553,0.777399788465756,0.241956256999537,0.790569462342871,0.195983921257075,0.757003991743304,0.209486316959501,0.746116506923052,0.227677412928898,0.76281401222119,0.224533370846655,0.780236288183099,0.2388899479956,0.764429798558414,0.246340641478218,0.775959590046203,0.235450514536117,0.777925940646292,0.217655404162411,0.759885857936855,NA,NA,0.225218326224904,0.785223562121358,0.225218326224904,0.785223562121358,0.23344827824813,0.767672295103369,0.23344827824813,0.767672295103369,0.22118473222738,0.784420488163531,0.22118473222738,0.784420488163531
"266",500,5,5,1,0.4,1.1,3,0.235729212528649,0.757902307082193,0.241129399441184,0.753899554587618,0.242599334144875,0.750721140535979,0.242599334144875,0.750721140535979,0.24289969940418,0.751304426762586,0.24289969940418,0.751304426762586,0.239223182759656,0.766774055641147,0.239223182759656,0.766774055641147,0.221773669146314,0.781108891166334,0.221773669146314,0.781108891166334,0.219900895814924,0.757487681472086,0.219900895814924,0.757487681472086,0.236132323512934,0.781146854249797,0.223278347204586,0.757110302290841,0.228564279302427,0.760968995008773,0.225049634694628,0.790844468463724,0.24698244199544,0.764546846629158,0.238028520547943,0.757293990377973,0.245325191111804,0.749160392547061,0.249087239338698,0.743457732050777,0.237666676923931,0.759943208374004,0.240970992643394,0.747310594790722,NA,NA,0.233295812456539,0.754858373351017,0.233295812456539,0.756039932521412,0.233740640032691,0.7475842946608,0.233841948403978,0.751295217095027,0.248177998930548,0.757116371817827,0.254989572219245,0.75741240745905
"267",1000,5,5,1,0.4,1.1,3,0.227483957433855,0.735817841425783,0.244553159329221,0.758531461001248,0.238405396101763,0.759851732957466,0.238405396101763,0.759851732957466,0.239647691886803,0.761347912035163,0.239647691886803,0.761347912035163,0.221144109087315,0.757835932492199,0.221144109087315,0.757835932492199,0.210545284466447,0.757003780679827,0.210545284466447,0.757003780679827,0.234659766598618,0.756360449325505,0.234659766598618,0.756360449325505,0.236792088894727,0.743094700589206,0.244062463481747,0.76004872908463,0.21872940213304,0.747664451792279,0.221815523897037,0.749556027025681,0.219202130164814,0.739227434447115,0.242835557891104,0.759744987380994,0.221206311693493,0.756419304453576,0.230853420283932,0.750686203793828,0.233069252104194,0.751077293592683,0.232438259782505,0.756937875721523,NA,NA,0.239362312325716,0.745186509336894,0.241093618262393,0.745186509336894,0.245613843061772,0.756237392392519,0.245613843061772,0.756237392392519,0.234485284196441,0.770996600694865,0.234485284196441,0.770996600694865
"268",100,10,5,1,0.4,1.1,3,0.296528156979042,0.679666806769189,0.283731050055752,0.669269935620886,0.284648978105983,0.679375999008684,0.284648978105983,0.679375999008684,0.285648879963883,0.679322934735146,0.285648879963883,0.679322934735146,0.27881225579058,0.673260014103457,0.27881225579058,0.673260014103457,0.271825101609615,0.664352283564005,0.271825101609615,0.664352283564005,0.279567510310888,0.688394644137152,0.279567510310888,0.688394644137152,0.303332830505487,0.678432914270556,0.287572831798176,0.673146899484105,0.29930158191169,0.689372388362076,0.303734219568775,0.691265947613139,0.29171655746087,0.683598998407336,0.297499798425605,0.682250352115398,0.297509351047025,0.674731853828934,0.295097131990907,0.685363961972699,0.289394959667805,0.673077101860712,0.290716224865404,0.681761753198233,NA,NA,0.291135757255028,0.676227377119347,0.292672134346428,0.683066948434632,0.29073520567597,0.673006645981527,0.292506927596969,0.675028830042282,0.285943769660414,0.679663705371736,0.286713147873817,0.687408600492837
"269",500,10,5,1,0.4,1.1,3,0.336902496167555,0.702099701089356,0.335904686785341,0.702032670117933,0.344901013434928,0.707351765229714,0.344901013434928,0.707351765229714,0.343740727062703,0.703939291656593,0.343740727062703,0.703939291656593,0.321274315574123,0.69316724256334,0.321274315574123,0.69316724256334,0.327486329583835,0.694624499347202,0.327486329583835,0.694624499347202,0.324913419943528,0.699783894634518,0.324913419943528,0.699783894634518,0.335266544913805,0.708906435823244,0.328592241966315,0.693983298108003,0.312488870233416,0.680698011326029,0.309752196270873,0.678490905755671,0.323765382545224,0.691688942902482,0.348936488957273,0.700827394345465,0.338543106103217,0.703463949789573,0.347751930761123,0.704614288465725,0.33839409946316,0.70580971372248,0.330549026673627,0.701735509539042,NA,NA,0.337005306319883,0.708502642902248,0.336867530869884,0.708502642902248,0.336439521659654,0.705193758083806,0.336439521659654,0.705193758083806,0.338924186204739,0.702290765880241,0.338924186204739,0.702290765880241
"270",1000,10,5,1,0.4,1.1,3,0.335640333495138,0.708415699183366,0.347411501131215,0.705768311425769,0.353711172365135,0.700367816623011,0.353711172365135,0.700367816623011,0.353513828051351,0.698964953960079,0.353513828051351,0.698964953960079,0.322707871157071,0.694339042061689,0.322707871157071,0.694339042061689,0.341423001866755,0.7124038985547,0.341423001866755,0.7124038985547,0.329644830872442,0.697283254506753,0.329644830872442,0.697283254506753,0.347743649085874,0.715259396528545,0.330987974461994,0.702648953951248,0.324881931522608,0.689480115717109,0.32826802017694,0.683658556973404,0.328136273491529,0.694336641586873,0.339051938999026,0.69682003443186,0.332721716264228,0.697026632063214,0.34820286030214,0.70922640370993,0.341925331365156,0.699609444610365,0.34289129859102,0.695684630690928,NA,NA,0.350381645576846,0.709749703201377,0.350381645576846,0.709749703201377,0.34866246885198,0.702815843191265,0.34866246885198,0.702815843191265,0.341339328517416,0.70352224208424,0.341854370145811,0.704383074257724
"271",100,1,11,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.382735133256439,0.734638604117299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",500,1,11,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",1000,1,11,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",100,5,11,1,0.4,1.1,3,0.228515987165209,0.795679937066495,0.229763049744933,0.791569110924117,0.226146029042447,0.790858368327043,0.226146029042447,0.790858368327043,0.224976946565503,0.790545372743198,0.224976946565503,0.790545372743198,0.175070460573793,0.788413983601014,0.175070460573793,0.788413983601014,0.213539248199543,0.772982504793018,0.213539248199543,0.772982504793018,0.216152495019877,0.788777406769927,0.216152495019877,0.788777406769927,0.214036812757396,0.783204990285888,0.221646246010873,0.786469126159695,0.197448413803657,0.761461339962932,0.230065625952438,0.785314888699768,0.204895833685767,0.754830552132571,0.22245779269629,0.789569835391575,0.22387066766547,0.759355647757372,0.214782974377273,0.784603321789103,0.204930264151315,0.788402355532027,0.21912511468224,0.792226520152257,NA,NA,0.208281794735104,0.770088061995559,0.208281794735104,0.770088061995559,0.217593866472481,0.777867531937256,0.217593866472481,0.777867531937256,0.224822620440265,0.77405605399895,0.224822620440265,0.77405605399895
"275",500,5,11,1,0.4,1.1,3,0.260643314377923,0.774651874051354,0.259798233425232,0.795482141722452,0.260680956080868,0.792886694141627,0.260680956080868,0.792886694141627,0.259198126006647,0.789811434164076,0.259198126006647,0.789811434164076,0.23997510333404,0.781665379567413,0.23997510333404,0.781665379567413,0.256057783470687,0.767748795529349,0.256057783470687,0.767748795529349,0.253946455086778,0.784060746905396,0.253946455086778,0.784060746905396,0.270586747979574,0.795922642557433,0.263862064838148,0.783777817100767,0.249957110567245,0.760446665295648,0.249983249496068,0.768204635896909,0.229917259646032,0.78835400687538,0.252916438881595,0.789370012323334,0.266916163973879,0.780517308532431,0.26052805210544,0.783133919898497,0.24799607807567,0.796269672396268,0.261403130599556,0.784480252709735,NA,NA,0.254661896185123,0.793505434098403,0.254661896185123,0.793505434098403,0.265578206864759,0.786098250731234,0.265578206864759,0.786098250731234,0.266076435355473,0.787121253865199,0.266076435355473,0.787121253865199
"276",1000,5,11,1,0.4,1.1,3,0.262686036461665,0.773778913538817,0.261684462665539,0.735695138410996,0.260401439278108,0.762498362097943,0.260401439278108,0.762498362097943,0.2609563607046,0.762378798437353,0.2609563607046,0.762378798437353,0.257155750394585,0.784182452631666,0.257155750394585,0.784182452631666,0.254948150135405,0.760827137109135,0.254948150135405,0.760827137109135,0.257155750394585,0.784182452631666,0.257155750394585,0.784182452631666,0.250109134219461,0.763465716154209,0.251501532272069,0.760989348808068,0.219235495559523,0.762324686093746,0.244109464405796,0.761876114068627,0.258008454239583,0.758457959270852,0.260837400098947,0.759044378897943,0.262510573026613,0.783627614586104,0.278683774596398,0.759508820035273,0.252871266563216,0.75683207825785,0.271275409416454,0.763645835820576,NA,NA,0.26854152204209,0.789443366450001,0.26854152204209,0.789443366450001,0.277101107584219,0.78359686348954,0.276181518104584,0.78359686348954,0.262042693905453,0.769764616353319,0.261604278708066,0.769764616353319
"277",100,10,11,1,0.4,1.1,3,0.332931232592829,0.719192785205321,0.311663535359495,0.707275942331282,0.31312015790216,0.712474721044813,0.31312015790216,0.712474721044813,0.314350065195045,0.709655178498313,0.314350065195045,0.709655178498313,0.258157725664816,0.683981586051364,0.258157725664816,0.683981586051364,0.286104522943905,0.689351993038735,0.286104522943905,0.689351993038735,0.296843647805517,0.677394555019827,0.296843647805517,0.677394555019827,0.309472706765126,0.707790543013544,0.313993185660751,0.709075635907152,0.31397900224421,0.709027889006495,0.313800414905639,0.699787472931142,0.313639152850084,0.703103916504579,0.323285332128518,0.703359204724909,0.328324981832104,0.708149568512622,0.316716814312803,0.708355497829742,0.323023831802211,0.710321772274643,0.315925082434601,0.708286361063029,NA,NA,0.309721494703362,0.70452479474315,0.310101696826357,0.704844515759676,0.315038282098123,0.7042865675994,0.315038282098123,0.7042865675994,0.316716863700937,0.706549182926021,0.316716863700937,0.706549182926021
"278",500,10,11,1,0.4,1.1,3,0.32019455505703,0.695480769754494,0.332766247220743,0.704290397930925,0.337137523575333,0.706021906025532,0.337137523575333,0.706021906025532,0.33706841536486,0.700109886291615,0.33706841536486,0.700109886291615,0.321734048802443,0.703223648248968,0.321734048802443,0.703223648248968,0.324877487966486,0.693968006779943,0.324877487966486,0.693968006779943,0.318741799300539,0.694764405571154,0.318741799300539,0.694764405571154,0.342171615458241,0.710177052731727,0.342065507492804,0.702118763113899,0.307071988134391,0.687923641793698,0.321891111610456,0.686193372617515,0.319900182569072,0.686830437895055,0.338018426309247,0.706080318900801,0.318443406287572,0.681722333000567,0.333765083756665,0.701931793349321,0.337742161025448,0.710646117995416,0.330486026746961,0.701234398533625,NA,NA,0.331013410294941,0.696277934420897,0.331013410294941,0.696277934420897,0.330329390335132,0.702129273647796,0.333663937262438,0.706793920617218,0.333764381006587,0.706828747826233,0.335620456065017,0.709353638789258
"279",1000,10,11,1,0.4,1.1,3,0.337619226407034,0.70730169186823,0.334016792007193,0.710814501457113,0.33323033553603,0.702750029909702,0.33323033553603,0.702750029909702,0.333695611313396,0.700891317586557,0.333695611313396,0.700891317586557,0.332921662729276,0.713319978690002,0.332921662729276,0.713319978690002,0.327977929832394,0.692418230162103,0.327977929832394,0.692418230162103,0.332921662729276,0.713319978690002,0.332921662729276,0.713319978690002,0.327700465761875,0.712404594448978,0.336023729456996,0.70115266588288,0.319484765799344,0.697048242267114,0.320894546244112,0.680062510353926,0.32441479960524,0.682752671370438,0.334145990057236,0.698351980950688,0.32669806181811,0.687893731221309,0.330430510807717,0.700712774390463,0.331260891714782,0.696462641684557,0.326361039742288,0.704341178482326,NA,NA,0.329905036662378,0.70461203993487,0.329905036662378,0.70461203993487,0.326090669046294,0.703339642650628,0.32701938204468,0.705879994495473,0.32782243979854,0.702328802196455,0.328462085237288,0.705112679115677
"280",100,1,17,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.329070184020438,0.704562006060159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",500,1,17,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193291484399028,0.597617606510063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1000,1,17,1,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",100,5,17,1,0.4,1.1,3,0.238152719767769,0.813338723584464,0.232269718443744,0.797414258260895,0.242380466556119,0.801395993168969,0.242380466556119,0.801395993168969,0.236188109617261,0.802749236666155,0.236188109617261,0.802749236666155,0.02502177111815,0.630019722943282,0.02502177111815,0.630019722943282,0.234590925745081,0.790064900097249,0.234590925745081,0.790064900097249,0.198574907553457,0.781117739220694,0.198574907553457,0.781117739220694,0.244916963656218,0.809594524459679,0.245247214165739,0.802072510545951,0.231340952415216,0.784239210173733,0.201661484026251,0.761950249707067,0.243336889318953,0.78271766949725,0.234302228829827,0.791916694898757,0.241609927957522,0.798792648243658,0.239805550263519,0.807728618935026,0.238277260552335,0.80747785013334,0.241110762661709,0.806218880844757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",500,5,17,1,0.4,1.1,3,0.257110906472983,0.766243750083179,0.27276580234601,0.791725818099703,0.250798194849344,0.775604232173436,0.250798194849344,0.775604232173436,0.255426568270927,0.777348065267407,0.255426568270927,0.777348065267407,0.239285859593004,0.761384109019019,0.239285859593004,0.761384109019019,0.259466933759283,0.785167258950108,0.259466933759283,0.785167258950108,0.276597668256757,0.790904530616909,0.276597668256757,0.790904530616909,0.248909966787942,0.777620266717528,0.247969120036352,0.765456106784399,0.286105207853331,0.786413828034641,0.240081418415342,0.785753325469439,0.233104257326843,0.787850181012127,0.254870412213907,0.769380559291196,0.26860333023541,0.778015998376815,0.260594398770616,0.774050122664098,0.258406164508563,0.779320678114157,0.261139739672966,0.770206720494753,NA,NA,0.245141327494901,0.781771884907054,0.245141327494901,0.781771884907054,0.250190909433464,0.776051653592592,0.250190909433464,0.776051653592592,0.26325661096267,0.783726996432322,0.26325661096267,0.783726996432322
"285",1000,5,17,1,0.4,1.1,3,0.248056704409665,0.741263067466245,0.203282944197246,0.735329649682943,0.2234965883015,0.734533782941937,0.2234965883015,0.734533782941937,0.225957280891849,0.73542431212071,0.225957280891849,0.73542431212071,0.187737560091902,0.741824064055043,0.187737560091902,0.741824064055043,0.231411566881856,0.759570879449986,0.231411566881856,0.759570879449986,0.214840046688282,0.733038866754942,0.214840046688282,0.733038866754942,0.222640680603686,0.731605685346468,0.228794542208845,0.738582832447065,0.266070986121071,0.78733242161593,0.219000654741375,0.752693595970087,0.23803114242931,0.748445180099901,0.223887725062125,0.732348821038508,0.224668601611827,0.726705048356885,0.225960000852881,0.739875812370707,0.218562543179429,0.739733212990122,0.228135660852043,0.725774172063332,NA,NA,0.229916190047307,0.759684591749485,0.229916190047307,0.757802859079234,0.230855306154093,0.74578141604557,0.227589712862479,0.74578141604557,0.226168203647169,0.73978015899524,0.226168203647169,0.73978015899524
"286",100,10,17,1,0.4,1.1,3,0.3302597103766,0.728019408412845,0.32666126165905,0.722731401079813,0.322511473410109,0.724266074732425,0.322511473410109,0.724266074732425,0.32403107173018,0.721996352243039,0.32403107173018,0.721996352243039,0.141743334080663,0.562867947855092,0.141743334080663,0.562867947855092,0.307917256916931,0.714348030951517,0.307917256916931,0.714348030951517,0.284131019193117,0.684469305613156,0.284131019193117,0.684469305613156,0.321255409462532,0.726257117673627,0.322931765408855,0.717880152056176,0.30814974124153,0.699425053540788,0.314462486445217,0.68724120794373,0.319356782014923,0.70076321739247,0.323526042582985,0.722067486282413,0.308307024273606,0.707010656726731,0.325723941411634,0.714351844619175,0.308762462088975,0.714277478514185,0.324185018371833,0.729106708089755,NA,NA,0.228723661260347,0.760443200421153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",500,10,17,1,0.4,1.1,3,0.334681681551713,0.724446882824598,0.346275097509134,0.722301644910568,0.35002854233228,0.718377874291893,0.35002854233228,0.718377874291893,0.350723431484482,0.721250966756274,0.350723431484482,0.721250966756274,0.328352666108507,0.705763626494984,0.328352666108507,0.705763626494984,0.319687038950369,0.686857482144059,0.319687038950369,0.686857482144059,0.33247722672689,0.705337563581341,0.33247722672689,0.705337563581341,0.351864156738586,0.72282367652026,0.34394427937583,0.716922156991629,0.327837817037956,0.698432249857734,0.320552157756543,0.689914386212435,0.318190309384731,0.688166198820385,0.34594847016716,0.723670844183407,0.334894756729518,0.715175941641633,0.336130104523623,0.719745202997308,0.352489265103537,0.726552355899623,0.342569971777616,0.729637787295938,NA,NA,0.346849785399984,0.714744092176783,0.346849785399984,0.714744092176783,0.348660514910085,0.716507079814366,0.348660514910085,0.716507079814366,0.338568539801742,0.716828654593345,0.338568539801742,0.716828654593345
"288",1000,10,17,1,0.4,1.1,3,0.346460834971245,0.724582409221286,0.323881732854894,0.689970870557922,0.322833992517639,0.696536333654972,0.322833992517639,0.696536333654972,0.321254801497528,0.69670694823643,0.321254801497528,0.69670694823643,0.310660861923038,0.687823626118458,0.310660861923038,0.687823626118458,0.327862589144016,0.694517219858943,0.327862589144016,0.694517219858943,0.324030112522759,0.683595502403508,0.324030112522759,0.683595502403508,0.321856276056312,0.698899814334369,0.327171169975704,0.684504929741812,0.314185416054655,0.679682909431993,0.317927111017496,0.689325043511433,0.320517612905889,0.689696764618452,0.325237620226508,0.696214294408056,0.323906219782662,0.70119521191501,0.309611121345154,0.687286887932994,0.313946983472524,0.688801447900722,0.314264704864762,0.683758981125163,NA,NA,0.334003511793567,0.696847871334169,0.331548071580628,0.696847871334169,0.320937733721303,0.694146986125326,0.320937733721303,0.694146986125326,0.315501816179858,0.694109486868296,0.315501816179858,0.694109486868296
"289",100,1,2,2,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",500,1,2,2,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",1000,1,2,2,0.4,1.1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",100,5,2,2,0.4,1.1,3,0.225570854701604,0.764755383216666,0.224965285475991,0.76500170369031,0.202978726576345,0.758580052227627,0.202978726576345,0.758580052227627,0.205574337657467,0.760078369479081,0.205574337657467,0.760078369479081,0.201590614917586,0.744135860367261,0.201590614917586,0.744135860367261,0.113098371296647,0.705001395827819,0.113098371296647,0.705001395827819,0.137695291671857,0.731343853132052,0.137695291671857,0.731343853132052,0.217923884202896,0.755208872677961,0.207737597802592,0.746313718877824,NA,NA,NA,NA,NA,NA,0.213506136784018,0.77488279980324,NA,NA,0.222478521582276,0.75083140553418,0.191853019286154,0.78606429569461,0.216442014967115,0.774350137875199,0.224965285475991,0.76500170369031,0.224814733265035,0.765248610705293,0.224814733265035,0.765248610705293,0.224814733265035,0.765248610705293,0.224814733265035,0.765248610705293,0.224814733265035,0.765248610705293,0.224814733265035,0.765248610705293
